hash,params,onchip_used_bytes,offchip_streamed_bytes,total_ops,mapped,latency_ms_median,latency_ms_min,latency_ms_p95,latency_ms_mean,n_timed,status
d86ff6f4644cbcb23c4df79be36a890f,1696570,2139095,0,95,TRUE,0.9079,0.8830,0.9681,0.9172,100,timed
ad2890a0514518c4ad5823cafa7c77ee,1803577,2285895,0,86,TRUE,0.8714,0.8445,0.9256,0.8789,100,timed
0d90a5d14d815418d08a5a53d9f0bad2,4521276,6490685,0,95,TRUE,1.5709,1.5281,1.6845,1.5873,100,timed
53cee42601ad14d661bb6878031d6acb,888202,928768,0,23,TRUE,0.5445,0.4873,0.7211,0.5865,100,timed
b372fb0e24b1511b7805d1d6bd1c78c6,4621962,4687134,0,104,TRUE,1.4841,1.4529,1.6019,1.5020,100,timed
8ea87d1967f5899f0378de0842f03357,1458454,1835008,0,77,TRUE,0.9060,0.8718,1.0929,0.9271,100,timed
99721afd3b8c087a8ca3ea7f28af83ae,7871626,7906263,23040,95,TRUE,1.9237,1.8719,2.0587,1.9379,100,timed
d659906577ed785b207435980424f250,10199434,7906263,2359296,77,TRUE,6.1662,6.0774,6.2627,6.1737,100,timed
35a1b276de7c14a843ca0fa06cb1366b,1678474,1730150,0,95,TRUE,0.9985,0.9494,1.1193,1.0224,100,timed
4fc3d6e5c1f40c7a79e1a79a7b780711,23497098,7906263,15697182,77,TRUE,35.7673,35.6635,35.9126,35.7823,100,timed
b9ba3436af81be9d9dbfb8ec840e59da,1678474,1730150,0,95,TRUE,1.0229,0.9944,1.1179,1.0329,100,timed
26ba0d72dc61765a22e3a27a93a358a2,4445834,4508876,0,104,TRUE,1.2917,1.2441,1.3753,1.3028,100,timed
82e63bfa68c8214e5945c9cff5e37a17,3853194,3921674,0,59,TRUE,1.1402,1.0903,1.3275,1.1786,100,timed
92ae8634e6ea95d7d48e9fe6c2f3836b,14032778,7864320,6259998,104,TRUE,14.9143,14.8063,15.0836,14.9307,100,timed
e773a7a186b03b0957d57fed0f4d014a,448650,483840,0,41,TRUE,0.5891,0.5620,0.7674,0.6109,100,timed
4d31877fefc56fa91d38adfb5bd451ae,4885386,4959764,0,95,TRUE,1.3140,1.2831,1.4612,1.3321,100,timed
7c65f6bd01b87407734781b6038050bc,3216010,3261071,0,50,TRUE,0.8660,0.8223,1.0122,0.8928,100,timed
fca3d3671f135e0347cd3688f3f34cad,10188682,7790919,2453667,32,TRUE,6.2349,6.1611,6.3902,6.2571,100,timed
6c8ac33982f9b3e9bd26d7475e208bfd,12110730,7853834,4330618,95,TRUE,10.5950,10.5124,10.7175,10.6032,100,timed
013a977ba88a7972bed8f40b51051eb9,5775242,5872025,0,104,TRUE,1.8361,1.7783,2.0009,1.8554,100,timed
e3ba772b6ebbd0820e63a275856d3a35,6510218,6574571,0,95,TRUE,1.6242,1.5754,1.7563,1.6417,100,timed
2828eef801200e5557e3024786e8ec74,6686346,6752829,0,104,TRUE,1.7806,1.7417,1.8836,1.7966,100,timed
bbd7d7c4c9b9d1d8532d3f1fa4af668d,2914728,3638558,0,80,TRUE,1.0929,1.0383,1.2358,1.1059,100,timed
dda44a301f1c2030ee7e0f6923c0b9fa,10023306,7906263,2181038,86,TRUE,5.8394,5.7657,5.9726,5.8549,100,timed
33e306159a60bba2d574ffc5f4ed7f14,5104266,5148508,0,77,TRUE,1.4761,1.4110,1.6736,1.4980,100,timed
821d70ecc12e96b4d0f6513327f9d454,38969226,7853834,31205621,95,TRUE,70.3936,70.2788,70.5053,70.4059,100,timed
b9b8d68a9e92490be9fae5fe98c93fff,7871626,7906263,23040,95,TRUE,1.8946,1.8464,2.0108,1.9091,100,timed
c17f0eaee8b311423d94291e79968952,1583443,1992294,0,95,TRUE,0.9424,0.9156,1.0730,0.9627,100,timed
28986004b1d5902d97878e6a72802dc9,2456616,3932160,0,86,TRUE,1.2147,1.1806,1.4255,1.2472,100,timed
3da7fc84de81ce81a990dc70de00cdad,2327334,3774873,0,101,TRUE,1.3089,1.2725,1.4445,1.3275,100,timed
faa6da412ca93df4648fc5b4deb94913,12110730,7864320,4320133,95,TRUE,10.6586,10.5693,10.7793,10.6735,100,timed
035fafd24973204e35ccb92ad464a20c,5104266,5148508,0,50,TRUE,1.1668,1.1280,1.3511,1.1916,100,timed
8e745799d6c739ad3f03b9de020abc08,10462858,8032092,2495610,95,TRUE,6.2551,6.1698,6.3871,6.2689,100,timed
abc4a96cad7cbefd12e365f184cad2c5,2045353,2569011,0,101,TRUE,1.0754,1.0296,1.2430,1.1005,100,timed
0b6b76b6f2150440bf717d660b3fd567,2030730,2086666,0,95,TRUE,1.1554,1.1056,1.3111,1.1719,100,timed
fcc1e77f36eb12f3fbecee43a084cd65,4095114,4152360,0,77,TRUE,1.2606,1.2012,1.3590,1.2696,100,timed
9172e8ef5d8828d5f87ab87f7d9bde8c,2810250,2873098,0,68,TRUE,1.3161,1.2550,1.4555,1.3457,100,timed
79845d7681f9e38d5afc6eb15c01b69e,5631114,5683281,0,86,TRUE,1.4531,1.3981,1.5527,1.4685,100,timed
13e677d747f01fcad4c15aa4b6d86c96,6862474,6931087,0,113,TRUE,1.8659,1.8117,2.0132,1.8871,100,timed
41175f66e2794653da6a4d874950ac0d,6510218,6574571,0,95,TRUE,1.6589,1.6201,1.8779,1.6851,100,timed
eb439b5f7d408c2d4f034fec0ad2d8e0,5631114,5683281,0,86,TRUE,1.4833,1.4516,1.6185,1.5068,100,timed
b9d626506f441e7dff83e31537491aa6,11231626,7864320,3428843,41,TRUE,8.4949,8.4251,8.6353,8.5137,100,timed
2d28553a81331f53056dd92d99c4f169,658477,858368,0,98,TRUE,0.8094,0.7628,0.8980,0.8223,100,timed
d40c7bae09509dc04fa8ce0138f46900,5939082,6029312,0,95,TRUE,1.6874,1.6428,1.8467,1.7091,100,timed
23f8555ecc00f016e990ecc73ea974b7,6686346,6752829,0,113,TRUE,1.6939,1.6326,1.8767,1.7171,100,timed
f695bddd6660304cb27b7cefffe9c3cb,2332938,2495610,0,77,TRUE,0.8707,0.8260,0.9604,0.8822,100,timed
cf2dd11279d40b8fc2d911059110952e,2109458,2652897,0,95,TRUE,0.9959,0.9436,1.0977,1.0061,100,timed
b7b8d82d71264d1d606793b5a65a4ecf,6686346,6752829,0,104,TRUE,1.7395,1.6742,1.9004,1.7560,100,timed
ed56282d8e234fa03130e028474f57f8,2780228,3491758,0,77,TRUE,1.0415,0.9873,1.1282,1.0506,100,timed
40c30309ae39ffbe1f8abf6756e287f7,1458454,1835008,0,92,TRUE,0.9899,0.9417,1.1132,1.0058,100,timed
1ca7a0759b04e3e871b9391849ff5914,2776458,2820669,0,50,TRUE,0.9342,0.8917,1.0201,0.9459,100,timed
5e95e5c6fd2546091f15faf89354d6c4,3742858,3795845,0,86,TRUE,1.1917,1.1541,1.3784,1.2184,100,timed
6f1db217316da634995f315a3246456c,12110730,7864320,4320133,68,TRUE,10.5229,10.4357,10.6773,10.5347,100,timed
0e29b0f85d696cc300af5b65c7ea264d,31754634,7895777,23959961,95,TRUE,54.4842,54.3488,54.6307,54.4950,100,timed
18f0bea6e38607c88b03a8b2ba7bcc8e,4017034,4089446,0,59,TRUE,1.1452,1.1038,1.2491,1.1794,100,timed
aa772a6fabdf214d071700d5de36eaac,2632240,4141875,0,101,TRUE,1.3835,1.3480,1.5190,1.4033,100,timed
ac9bd0e2514c031187b612db767fb038,1151626,1195376,0,50,TRUE,0.5673,0.5319,0.6739,0.5789,100,timed
b323da5c45643e9c967a0546dc939764,2974090,3040870,0,59,TRUE,1.1329,1.0891,1.3105,1.1504,100,timed
0cc9426bf35e6e110d77bb8fbca177ba,10188682,7790919,2453667,50,TRUE,6.4392,6.3704,6.5843,6.4533,100,timed
7eb7a23216c8dd5912830a479a709019,975498,1021440,0,59,TRUE,0.6383,0.6054,0.7000,0.6477,100,timed
70cec3d45475d0428b47a6143a0c9370,11067786,7864320,3261071,50,TRUE,8.1869,8.1012,8.3247,8.1992,100,timed
c2b22d3746fd4e2e9e2798aef348e8cf,12110730,8032092,4152360,59,TRUE,10.0101,9.9283,10.1279,10.0266,100,timed
6367d1292d5085b2c68ed7c27f97928a,4006282,4068474,0,95,TRUE,1.2605,1.2090,1.3941,1.2786,100,timed
759c3b0c43f3cabeb0a12dc34031982f,3479434,3533701,0,77,TRUE,1.1285,1.0830,1.2317,1.1389,100,timed
adf5ea752a5c97d75deb8456afa39921,1448230,1835008,0,77,TRUE,0.9187,0.8777,1.0356,0.9310,100,timed
f32ee2bedfcc64d4aab77d6cb2ab7d2f,888202,928768,0,50,TRUE,1.0254,0.9823,1.1018,1.0383,100,timed
1864812c899522d96a54dec5a4625e45,1749642,1887436,0,77,TRUE,0.8201,0.7785,0.9147,0.8412,100,timed
2ebda12d9d5ec14d5f1aaca1f53ef203,5631114,5683281,0,59,TRUE,1.2021,1.1431,1.3914,1.2250,100,timed
6fd16839551ae8bde74ffe82bc1d3c0d,4182410,4246732,0,104,TRUE,1.3500,1.3001,1.5606,1.3733,100,timed
b8c821682443b314c913878f9febe926,13153674,7969177,5263851,59,TRUE,12.5219,12.4385,12.7344,12.5517,100,timed
3ef49efe0e4a2a933c3ea7e495840b20,1415050,1468006,0,86,TRUE,0.8950,0.8575,1.0009,0.9154,100,timed
8102312b0011e58ab79d3bc6b74b6c05,4896138,4980736,0,86,TRUE,1.5678,1.5195,1.7026,1.5860,100,timed
98f98be5d542c77409e1af4470782107,29668746,8021606,21726494,95,TRUE,49.3971,49.3082,49.5162,49.4046,100,timed
96c1edf2519472092008f6565e352e75,5104266,5148508,0,59,TRUE,1.2629,1.2211,1.3921,1.2807,100,timed
21fc7949ccbefbbaaa879490155fce24,5543818,5599395,0,95,TRUE,1.6382,1.6098,1.8040,1.6629,100,timed
c1cef69a22e3ba222471d20add1243eb,3742858,3795845,0,86,TRUE,1.1900,1.1559,1.3069,1.2047,100,timed
3407944b22d4b1d0cccbd8e070424ce4,3039882,3082813,0,41,TRUE,0.7648,0.7349,0.8925,0.7840,100,timed
c53bceec7935e8743e66c08fe7793a20,6510218,6574571,0,104,TRUE,1.5487,1.4973,1.6943,1.5710,100,timed
b1e8588a4ddc7cdc703046d9c4bf5403,3039882,3082813,0,77,TRUE,1.1169,1.0828,1.2256,1.1352,100,timed
4b7e61372913b6f62f3d30bf58b730b2,540196,707840,0,92,TRUE,0.7858,0.7550,0.9401,0.8057,100,timed
3db7e20184e417b4eb1718c5846356a6,1151626,1195376,0,59,TRUE,0.6694,0.6371,0.8050,0.6943,100,timed
88b8c2d06e3be302d64cc528062b5595,14196618,7864320,6427770,77,TRUE,15.1024,14.9955,15.2590,15.1217,100,timed
bc1b9abe00d344cc7b6bc5d24e176b83,2776713,3491758,0,98,TRUE,1.2197,1.1621,1.4655,1.2513,100,timed
59d9ed3046cd87a504fcb05d916f6af8,31754634,7895777,23959961,95,TRUE,54.2984,54.1942,54.4735,54.3348,100,timed
deba30fb74ccd63de350edf798e6d0cd,5807242,5861539,0,59,TRUE,1.1667,1.1264,1.3603,1.2028,100,timed
115c3dfab6fd1231dd465ca5a0d5b507,3303306,3355443,0,50,TRUE,0.8219,0.7986,0.9089,0.8328,100,timed
df564abc783e4942e2f9492cb8173572,28789642,8021606,20845690,86,TRUE,47.5108,47.3849,47.6094,47.5115,100,timed
0dee31cc5fa22a286f00a90c2dc8f8ee,19489162,7853834,11691622,77,TRUE,27.2311,27.1552,27.3560,27.2472,100,timed
a6a4c66cdd64789c73aae44ce88ee90d,2810250,2873098,0,50,TRUE,0.9647,0.9302,1.0472,0.9788,100,timed
bbafb7b224f5af0a5e6a28a0f3db97af,22290314,7864320,14522777,104,TRUE,33.2280,33.1364,33.3646,33.2434,100,timed
126ea449e5bc5ea4428d138c5c5ff41d,3525514,3596615,0,113,TRUE,1.8986,1.8545,2.0458,1.9204,100,timed
01b6443af4ae121be7e33e9abd7f1daa,12989834,7853834,5221908,95,TRUE,12.6492,12.5627,12.7576,12.6560,100,timed
f71bcc4ab92f2f353f6dd7e0bc386d70,5104266,5148508,0,59,TRUE,1.3005,1.2385,1.4679,1.3266,100,timed
bcf7cef6d5b96880a65b8cb06a8546e2,4182410,4246732,0,104,TRUE,1.3080,1.2640,1.4211,1.3263,100,timed
3c4e6cc9b3878772e7890b13b2c3e747,2974090,3040870,0,68,TRUE,1.4011,1.3582,1.5312,1.4193,100,timed
9293a63abf5e8458b478099cbb9570d2,420361,557312,0,92,TRUE,0.8345,0.7970,0.9068,0.8521,100,timed
9cbe27c0f0a34fbfa53c8f1ac14ecd75,3303306,3355443,0,86,TRUE,1.2581,1.2085,1.4384,1.2839,100,timed
040f0b5b968c899f85671d96eeb43c10,11231626,7790919,3502243,50,TRUE,8.6899,8.5941,8.8367,8.7029,100,timed
5e464b4fec4ea5de037a5430b21532dd,19489162,7790919,11765022,50,TRUE,27.1492,27.0540,27.3264,27.1665,100,timed
d374baff9a680e54af2e7e01a87f36f4,4732298,4812963,0,95,TRUE,1.6911,1.6492,1.8852,1.7110,100,timed
3b8de24e123911da1bdbd359ebca2030,10188682,7853834,2380267,77,TRUE,6.5695,6.4794,6.7735,6.6068,100,timed
3fed381ef6b74478bf55bbd53294ff73,22454154,7895777,14648606,95,TRUE,33.7164,33.5337,33.8954,33.7341,100,timed
1eeeb1ba375ad89b28edc6e8b86d2b95,5367690,5421137,0,86,TRUE,1.4699,1.4113,1.6036,1.4878,100,timed
7b00ba173f37fd11c3b879716dad1bd4,4358538,4424990,0,113,TRUE,1.4264,1.3809,1.5758,1.4465,100,timed
899273c79511eb3886001ffd5fafdf65,32633738,7906263,24840765,104,TRUE,56.1228,56.0204,56.2728,56.1376,100,timed
77360751867dd763715d7c921183d33b,5807242,5861539,0,95,TRUE,1.5635,1.5278,1.7267,1.5856,100,timed
d4c2ba36cf7f5a18133886d4fb06f26a,6773642,6847201,0,95,TRUE,1.5804,1.5346,1.7493,1.6021,100,timed
f835440e81485362082395859d0987de,5807242,5861539,0,95,TRUE,1.6045,1.5478,1.7719,1.6445,100,timed
b2dc755e6163fdadfaf1a20f11ede4f7,3742858,3795845,0,95,TRUE,1.2523,1.2070,1.3645,1.2715,100,timed
d7e9e3c65e3b93c7114f34b6cbadd6e7,2503003,3114270,0,89,TRUE,1.1448,1.1001,1.3679,1.1765,100,timed
534f2002efc14247307c7dcc2ca55b32,5367690,5421137,0,77,TRUE,1.3834,1.3330,1.5662,1.4102,100,timed
bc94f0e3a913530f3914612d02a328a3,4621962,4687134,0,104,TRUE,1.4890,1.4469,1.6100,1.5078,100,timed
3188d3640055b5804e05ae706718379f,4006282,4068474,0,95,TRUE,1.2223,1.1685,1.3595,1.2401,100,timed
b898e8a7ada8eadb0319638eb2d0520f,1297125,1656750,0,104,TRUE,0.9716,0.9363,1.1132,0.9913,100,timed
f214e14c0f4c5c4e0f4f063de6ce4f5b,4861043,6050283,0,95,TRUE,1.4428,1.3947,1.5806,1.4719,100,timed
c8560eb1bf8809d22c34dfdd443117c2,2030730,2086666,0,104,TRUE,1.2435,1.1926,1.4064,1.2707,100,timed
dc21d50c0ea1d027fc487fbfbabbdf46,2974090,3040870,0,86,TRUE,1.5293,1.4634,1.6707,1.5470,100,timed
7400bf856a8e6d142ff2a3b0fc2cd82e,20532106,7895777,12708741,77,TRUE,29.3739,29.2778,29.5229,29.3848,100,timed
a173b2b7cef1a83d2f4b2c60100e202b,13153674,7853834,5379194,95,TRUE,12.9600,12.8759,13.1201,12.9818,100,timed
8c354810335fa8f8af62e14e69c92416,31754634,8021606,23834132,95,TRUE,54.0371,53.9044,54.1960,54.0537,100,timed
d98fc5a029389cee389e94c6f37b0503,4445834,4508876,0,104,TRUE,1.2753,1.2423,1.4901,1.3106,100,timed
287b525d274fd684528ed557aa9e6b11,5807242,5861539,0,86,TRUE,1.4211,1.3807,1.5386,1.4407,100,timed
9136b2e02ddc2881f410b4ba54bbad48,3087550,3858759,0,101,TRUE,1.2438,1.1774,1.3641,1.2664,100,timed
815c0e815b8110ef48534a89faf25ac2,8135050,8032092,166400,86,TRUE,1.7401,1.6943,1.8538,1.7524,100,timed
ae64022f9eb4d711b7a641ae08009269,3742858,3795845,0,86,TRUE,1.1535,1.1205,1.2843,1.1723,100,timed
21441e79b8e2987920db18e3db6dbe26,6773642,6847201,0,104,TRUE,1.5550,1.5021,1.6881,1.5714,100,timed
20259ceb22b0ddbdc2fa770958593602,1757765,2202009,0,95,TRUE,1.0469,1.0022,1.2718,1.0850,100,timed
8ce7a157bb8325e06b4979c5ad77d620,3039882,3082813,0,50,TRUE,0.8862,0.8443,0.9573,0.8930,100,timed
11ce5773627a6bc429030308a0a119ff,5543818,5599395,0,59,TRUE,1.2243,1.1662,1.3356,1.2416,100,timed
82c1c57c423890164d4a46e272f298ab,1873833,2359296,0,89,TRUE,0.9521,0.9050,1.0813,0.9938,100,timed
c0e6b63918f2d62e6aeddc0092a496b8,3742858,3795845,0,86,TRUE,1.1978,1.1540,1.2947,1.2094,100,timed
167e7c85c4a65b87b0fd985096f55495,22290314,7864320,14522777,104,TRUE,33.2070,33.0962,33.3724,33.2245,100,timed
ef66ad59bfdc3b67ebf85282f0023bfc,3742858,3795845,0,95,TRUE,1.2982,1.2490,1.4222,1.3282,100,timed
dc0f4db6c382d06662b2bd2d1af3a207,4445834,4508876,0,104,TRUE,1.2597,1.2264,1.3679,1.2739,100,timed
3e8667d46a04ea4dc10417bab3bf1a7a,3819435,4771020,0,95,TRUE,1.3386,1.2998,1.5914,1.3661,100,timed
0da761dba61a8ddaa4458e24c94abffc,2776458,2820669,0,86,TRUE,1.3503,1.3083,1.4592,1.3634,100,timed
3e6c1688fb2a00a3dc08d0ac7a6dc961,13153674,7853834,5379194,95,TRUE,12.9732,12.9019,13.1133,12.9902,100,timed
51b5087165761c8bfe1dabd2d96c8e99,5894538,5955911,0,86,TRUE,1.3812,1.3460,1.5133,1.4010,100,timed
66344e4ea26195131f153b084f6e0bf2,12274570,7969177,4372561,41,TRUE,10.3894,10.3088,10.5715,10.4244,100,timed
cdbbc16cd07c19df63f60ad775930739,5807242,5861539,0,95,TRUE,1.5268,1.4883,1.7175,1.5486,100,timed
03d84046b0ce567b2b59e85903aa2f5f,6422922,6480199,0,68,TRUE,1.3763,1.3310,1.6009,1.4017,100,timed
83de10cc3c3e7abc753efefa5b2f3475,13153674,7864320,5368709,77,TRUE,12.9685,12.8900,13.1110,12.9856,100,timed
568446f229ee474d96cb431de0fe1095,6070666,6134169,0,77,TRUE,1.3440,1.2974,1.4966,1.3593,100,timed
9f217c636575306d3be9cb2f01eecb08,1591178,1646264,0,77,TRUE,0.8103,0.7732,0.9724,0.8289,100,timed
01255ccfd5c249c23e59b1125d370908,2615080,3271557,0,86,TRUE,1.0938,1.0612,1.1915,1.1115,100,timed
8cc1db85d68941ddc0ae6f455b7dd8ae,12110730,7853834,4330618,95,TRUE,10.6904,10.6073,10.9134,10.7161,100,timed
8e651ef65c083b4d631d9f4e1057b603,12110730,7853834,4330618,86,TRUE,10.7956,10.7345,10.9264,10.8144,100,timed
27dc55892a49a9dd4fc9732c25d8fbcc,10462858,8032092,2495610,95,TRUE,6.3758,6.3130,6.5710,6.3963,100,timed
cc7555855ad0d1c36537a472dea36288,3742858,3795845,0,95,TRUE,1.3139,1.2731,1.5054,1.3396,100,timed
69850253bf36a638fc16c5b7da27e66a,5543818,5599395,0,86,TRUE,1.4978,1.4743,1.6696,1.5286,100,timed
d6117ac0727b027348bb056759b3315a,8135050,7895777,297472,95,TRUE,1.9411,1.9063,1.9742,1.9432,100,timed
f855024dab425fb633b79b99c14f6c6f,2790066,3491758,0,95,TRUE,1.1472,1.1105,1.3215,1.1671,100,timed
e6dd2e20b0e538e48ddbdd8d494dab30,888202,928768,0,77,TRUE,0.8994,0.8502,1.1498,0.9316,100,timed
cb6c7b3f3b686299a3434ee1aec84bbf,32469898,7864320,24725422,113,TRUE,55.9384,55.8417,56.0869,55.9501,100,timed
ff77f2263d52b6f331a9aa3566825d0e,21247370,8021606,13306429,104,TRUE,30.9096,30.7642,31.0762,30.9392,100,timed
5013d4898aaba30673c3858589091b4f,946570,1036288,0,68,TRUE,0.7294,0.6934,0.8572,0.7459,100,timed
a618386c489b558ce5bd285d4ea793ec,2505805,3114270,0,77,TRUE,1.0736,1.0468,1.1879,1.0913,100,timed
1b907c229ed015b3f2ef1a17ed706709,6070666,6134169,0,95,TRUE,1.4938,1.4585,1.6942,1.5326,100,timed
87ddd8c9aaa5ffcfa8988b2208320cbd,23169418,7864320,15414067,113,TRUE,35.2593,35.1333,35.4312,35.2768,100,timed
2bf548699570ea68a4cd1b967cd088d5,6510218,6574571,0,104,TRUE,1.6158,1.5731,1.7585,1.6410,100,timed
c7ad8d6d128cf6a4209445607328fa4a,1446928,1835008,0,83,TRUE,0.9263,0.8919,1.0472,0.9407,100,timed
85fc17d541dc5eb70337803fcea31de8,8574602,7895777,741376,95,TRUE,2.7766,2.7203,2.9158,2.7977,100,timed
ee8de2d839492318ca5e2c8a9cdbfa4e,12110730,7864320,4320133,86,TRUE,10.7757,10.6972,10.8938,10.7911,100,timed
bd7f38d9c1e6f746e0636499031e0f53,975498,1021440,0,59,TRUE,0.7133,0.6560,0.8962,0.7388,100,timed
bd9c3973a15cb2d5972acb3b993998d1,12989834,7790919,5284823,95,TRUE,12.7759,12.6761,12.9452,12.7896,100,timed
014722f96dcbf25ec351a10bc88871bc,2593855,3271557,0,89,TRUE,1.1614,1.1122,1.2400,1.1907,100,timed
eacca41810928075c5520412678e1d6f,4095114,4152360,0,104,TRUE,1.5955,1.5373,1.7464,1.6134,100,timed
2777d15efdb2babf660108adf41b5c58,2727241,3418357,0,95,TRUE,1.1002,1.0518,1.2300,1.1194,100,timed
76828e7591f15af176ca9f052c332497,20368266,7864320,12572426,68,TRUE,29.1485,28.9884,29.3208,29.1812,100,timed
ef09f6a846e6c451db6a0ede9a229508,2791754,3491758,0,83,TRUE,1.0868,1.0396,1.2401,1.1073,100,timed
ff72892816559bc53a6b78f94dc61381,8750730,7979663,836608,104,TRUE,3.0397,2.9656,3.1657,3.0573,100,timed
f5376f9b94d32a4bbc807b78e7b8d3cd,656125,858368,0,86,TRUE,0.7961,0.7515,0.9031,0.8085,100,timed
a81775712491499974b4c6823ba04672,3479434,3533701,0,95,TRUE,1.3085,1.2604,1.4695,1.3308,100,timed
c91dccc4fe706882a549d9502642e569,2646410,2705326,0,95,TRUE,1.7122,1.6763,1.8306,1.7258,100,timed
e83661302ea89bc69e03d6ef3941449d,4006282,4068474,0,95,TRUE,1.2278,1.1893,1.3356,1.2448,100,timed
c5612807a5fab7a7e13df996f8092095,5983370,6039797,0,104,TRUE,1.6601,1.5982,1.8278,1.6786,100,timed
f0c9d1e5015d7241fa317d8faaad89be,7695498,7748976,0,86,TRUE,1.7717,1.7066,2.0240,1.8020,100,timed
b5a93d6f54b779f0fa99b243466bacea,29668746,7853834,21894266,95,TRUE,50.0150,49.8179,50.1220,50.0260,100,timed
1e3dad61a43e8ea069745069f68062e3,7432074,7486832,0,68,TRUE,1.6325,1.5595,1.7631,1.6453,100,timed
bd831fe4ed1f03d55d931dea19d4a7c0,21411210,7780433,13715374,95,TRUE,31.6419,31.5307,31.8261,31.6514,100,timed
d449e273799fddc0dc167f1c42b3497b,7871626,7927234,0,77,TRUE,1.7179,1.6707,1.8552,1.7361,100,timed
0231bc51007e5e3ad54127eef319e4c0,3697575,4613734,0,95,TRUE,1.3631,1.3184,1.4942,1.3817,100,timed
9276fde4b697391a8d5066e28867bb0b,2446392,3932160,0,95,TRUE,1.3134,1.2681,1.4805,1.3365,100,timed
422c2aa08f255776b5b5c9bcc1ac0670,10188682,7853834,2380267,68,TRUE,6.5130,6.4212,6.7447,6.5475,100,timed
8c7c4a40a9479c7f697b5bc3af501f5b,29668746,7864320,21883781,95,TRUE,50.1088,49.9456,50.3450,50.1322,100,timed
7fee9a1c1f5b70593e05d7cd21e47a89,4104279,5138022,0,104,TRUE,1.3866,1.3358,1.5378,1.4094,100,timed
f627608694b88eeacc8253f51060b857,1857678,2359296,0,89,TRUE,0.9831,0.9481,1.1223,1.0031,100,timed
6adf09ef60d9568b0c5ce41d788a41bc,1931146,1981808,0,32,TRUE,0.7047,0.6678,0.9027,0.7301,100,timed
6b3807ffed5e90baa1a79b13eb580467,2505805,3114270,0,89,TRUE,1.1545,1.1146,1.2571,1.1670,100,timed
0ea046bd83ad24242aa4e1ed1090a073,11067786,7853834,3271557,86,TRUE,8.4877,8.4278,8.6581,8.5149,100,timed
9e13d13f68bf5ce313b5847654d0f02b,1327754,1373634,0,104,TRUE,1.1291,1.0794,1.2608,1.1505,100,timed
f54e2d5671f531b036009e919d5d46a9,41770378,8032092,33858519,113,TRUE,76.7367,76.5765,76.8519,76.7442,100,timed
b4ed20daca47eccf1852b226911a394f,3655562,3711959,0,95,TRUE,1.3530,1.3003,1.4957,1.3720,100,timed
cec68c37e39cdef55c32fd2f562fc68b,3742858,3795845,0,95,TRUE,1.3281,1.2957,1.4454,1.3427,100,timed
f575f11dc6418749f4a7fbe1ba85fd68,5807242,5861539,0,95,TRUE,1.5826,1.5428,1.7259,1.6002,100,timed
a665b13021b69a2c84bbf3105c0cca37,21575050,7969177,13683916,77,TRUE,31.4612,31.3123,31.6001,31.4758,100,timed
2606681fe3610e3e4daf4995c9080417,2032000,2569011,0,104,TRUE,1.0762,1.0397,1.2128,1.0906,100,timed
1d32ff28746ec3f856ff5b2103ff8c87,10199434,8032092,2233466,95,TRUE,5.8436,5.7699,5.9593,5.8583,100,timed
0b192a7077200e1888810a75d49754f3,4182410,4246732,0,95,TRUE,1.3635,1.3301,1.5113,1.3851,100,timed
c625ac37ab948f898c3c054e1d4036cb,3922338,4917821,0,95,TRUE,1.3124,1.2752,1.4673,1.3390,100,timed
178a4448e12d9f02821df3b4993a5897,22454154,7906263,14648606,86,TRUE,33.6802,33.5318,33.8094,33.6945,100,timed
84a55e4cde35e728f9f0d1f1e83badc0,7871626,7906263,23040,95,TRUE,1.8727,1.8333,2.0061,1.8926,100,timed
8833639bdf7c2aa109b969c32a65cc28,3805107,4771020,0,101,TRUE,1.2891,1.2375,1.4301,1.3060,100,timed
23c627ab1005986bc302013e636f74b7,12274570,7969177,4372561,77,TRUE,10.6935,10.5838,10.8386,10.7074,100,timed
e1905b031520aca7bf8f052aebb222a2,3853194,3921674,0,86,TRUE,1.6503,1.5980,1.7701,1.6613,100,timed
ed8fa06d9f0b0ad8f45c22916d6c61f7,1814578,2285895,0,77,TRUE,0.8651,0.8308,1.0489,0.8984,100,timed
6ed519887232b15a95c625ad0b2c1bb1,5543818,5599395,0,59,TRUE,1.1945,1.1632,1.3035,1.2139,100,timed
9a2b900056c9c0337a844227bd7e339b,4709258,4781506,0,104,TRUE,1.2252,1.1833,1.3846,1.2515,100,timed
7563f814ac8c0426ce9fc95ad52b968d,5807242,5861539,0,86,TRUE,1.4660,1.4283,1.6473,1.4920,100,timed
9ab996abaf7c9b44d657088a4eca7052,3084560,3858759,0,98,TRUE,1.2337,1.1971,1.4288,1.2569,100,timed
c49e4ac9841c77d6b5c8868bf48f8829,3039882,3082813,0,50,TRUE,0.8595,0.8314,0.9980,0.8825,100,timed
471546730eff6ba24d163061e4029d13,3853194,3921674,0,50,TRUE,0.9853,0.9514,1.1120,1.0087,100,timed
8e1d80638c24b4d6cf2dfdadebca9737,1080970,1184890,0,68,TRUE,0.6206,0.5772,0.7137,0.6322,100,timed
f87450c79234a89c0965595e47d65398,8574602,7895777,741376,104,TRUE,2.7837,2.7319,2.9413,2.8080,100,timed
c41cdfda81450373fe921c4920794f6b,5983370,6039797,0,95,TRUE,1.6713,1.6109,1.7964,1.6843,100,timed
