hash,params,total_ops,ops_on_tpu,ops_on_cpu,onchip_used_bytes,offchip_streamed_bytes,mapped,nonmapped_ops,status
d9f4c44e48ec5b137847dd1ab5cf999b,8135050,95,95,0,7979663,217600,TRUE,,mapped
da189fa95f075497f9d4be190ebc86f8,32633738,104,104,0,7906263,24840765,TRUE,,mapped
da64b84922d9d2bbaf218f3c42eb69c8,3382107,98,98,0,5064622,0,TRUE,,mapped
da88316c603c5c0acac90a5ed06d7d9b,656650,89,89,0,858368,0,TRUE,,mapped
daa04c99428f1e8e209b044925bbe453,23497098,95,95,0,7906263,15697182,TRUE,,mapped
db34a957b2ff14cb155c0ea81bf4db87,3566730,86,86,0,3628072,0,TRUE,,mapped
dbbbf73630874fcf19e5882a333c8f83,12966794,86,86,0,8032092,5012193,TRUE,,mapped
dc0f4db6c382d06662b2bd2d1af3a207,4445834,104,104,0,4508876,0,TRUE,,mapped
dc21d50c0ea1d027fc487fbfbabbdf46,2974090,86,86,0,3040870,0,TRUE,,mapped
dcdc3948b943b4377e2b0baf50459f99,21411210,95,95,0,7853834,13641973,TRUE,,mapped
dd23734c1a919843f0268d96a0445e97,830586,80,80,0,1080033,0,TRUE,,mapped
dda44a301f1c2030ee7e0f6923c0b9fa,10023306,86,86,0,7906263,2181038,TRUE,,mapped
ddf669ff1dbf4454922a524df32e27b4,1151626,95,95,0,1195376,0,TRUE,,mapped
de4e842d79b6e1fc0ed6e7ffd24ee52d,15075722,104,104,0,7864320,7319060,TRUE,,mapped
deba30fb74ccd63de350edf798e6d0cd,5807242,59,59,0,5861539,0,TRUE,,mapped
df19b7e9308a78486fa0b0374507f987,19489162,50,50,0,7790919,11765022,TRUE,,mapped
df564abc783e4942e2f9492cb8173572,28789642,86,86,0,8021606,20845690,TRUE,,mapped
e019e10875ae9981426e349e4c21f4b2,30711690,86,86,0,8032092,22775070,TRUE,,mapped
e023422e143010f04583a26cadcbd88c,2632240,104,104,0,4141875,0,TRUE,,mapped
e092d43820b08fe53aa2ba6e2395850a,30711690,95,95,0,7906263,22900899,TRUE,,mapped
e09c915a4a4798c2bb9bc2d2222887de,888202,59,59,0,928768,0,TRUE,,mapped
e0e95c85c9ece1eb0443ca4564a17337,4732298,104,104,0,4812963,0,TRUE,,mapped
e11345336a258038a60b4ee14b0b63ec,1740447,86,86,0,2202009,0,TRUE,,mapped
e1905b031520aca7bf8f052aebb222a2,3853194,86,86,0,3921674,0,TRUE,,mapped
e2317031edbcb3e2148b8cfb105e53a6,13153674,86,86,0,7864320,5368709,TRUE,,mapped
e2d787062ed9ea083cbc441ea26d1c55,22454154,86,86,0,8021606,14522777,TRUE,,mapped
e3616002befab7ab5bfc8b0519df98ce,4006282,77,77,0,4068474,0,TRUE,,mapped
e3988770800f3e8dc33afdccc9eaba48,421663,68,68,0,557312,0,TRUE,,mapped
e3ba772b6ebbd0820e63a275856d3a35,6510218,95,95,0,6574571,0,TRUE,,mapped
e41f9486ea310471ad4bce8933e67224,3853194,77,77,0,3921674,0,TRUE,,mapped
e4c6dbcf55cae25268c414a0bdc621ec,888202,32,32,0,928768,0,TRUE,,mapped
e56d77ed1d5634b48167397e5549248d,5983370,104,104,0,6039797,0,TRUE,,mapped
e583d8c73fe8193b263b96f91caf0097,4621962,104,104,0,4687134,0,TRUE,,mapped
e5a8038201ff317594fa62c45ecd2d05,12110730,50,50,0,7969177,4215275,TRUE,,mapped
e5cad1ddc356cbc04f10d332c725920a,10199434,95,95,0,8032092,2233466,TRUE,,mapped
e67378a54a25f33ee0ebd4758b268749,12110730,59,59,0,7864320,4320133,TRUE,,mapped
e6dd2e20b0e538e48ddbdd8d494dab30,888202,77,77,0,928768,0,TRUE,,mapped
e712e30e0a5c50fb6df76f10c96b8252,6510218,95,95,0,6574571,0,TRUE,,mapped
e74a9b5637bd5660b3e1538bf5a8348d,14032778,104,104,0,8032092,6092226,TRUE,,mapped
e773a7a186b03b0957d57fed0f4d014a,448650,41,41,0,483840,0,TRUE,,mapped
e7f31293566724324d3ccc875f097f01,2776458,41,41,0,2820669,0,TRUE,,mapped
e83661302ea89bc69e03d6ef3941449d,4006282,95,95,0,4068474,0,TRUE,,mapped
e87bdd0d8c14d7bb29f7943e86b94da2,6510218,104,104,0,6574571,0,TRUE,,mapped
e8a5ec87a4930851f02349c0cf821dcc,21411210,86,86,0,7853834,13641973,TRUE,,mapped
e8dcca075e681e84f571db2efc3ec40f,5367690,86,86,0,5421137,0,TRUE,,mapped
e8f745e783f883609a4aec032a322e82,2381450,95,95,0,2453667,0,TRUE,,mapped
e93033cedc8cb8fde8def99187fa9a90,2619709,68,68,0,3271557,0,TRUE,,mapped
e9cd98d393a4efa49904cd6b43ab9f50,14032778,104,104,0,8021606,6102712,TRUE,,mapped
ea4a1885508c0b236fe14f88d0773248,19489162,86,86,0,7853834,11691622,TRUE,,mapped
ea54a4d9ef124d726e7a084dbeee70d6,6818186,104,104,0,6920601,0,TRUE,,mapped
eacca41810928075c5520412678e1d6f,4095114,104,104,0,4152360,0,TRUE,,mapped
eae2760c635ecba5f24e74377fa3dc07,3662956,89,89,0,4550819,0,TRUE,,mapped
eaefd4d11cad9513a6bfbf675804983d,4576396,89,89,0,5683281,0,TRUE,,mapped
eb2e7682970067c40aa7af44d5e627ea,8838026,104,104,0,8032092,879104,TRUE,,mapped
eb439b5f7d408c2d4f034fec0ad2d8e0,5631114,86,86,0,5683281,0,TRUE,,mapped
eb7e2ac6e1c5b3218d8ea1e9f8cc1b33,2294154,86,86,0,2359296,0,TRUE,,mapped
eb88cca91eb77beb19f50126349a8605,2974090,86,86,0,3040870,0,TRUE,,mapped
ebac81bdb8f5d131644eef19005ea271,2030730,77,77,0,2086666,0,TRUE,,mapped
ebace7e7ec5181756a89450508986151,5631114,77,77,0,5683281,0,TRUE,,mapped
ebae67dbca44bd8e9edbf269ddadd76a,14032778,104,104,0,7906263,6218055,TRUE,,mapped
ebc4564768c3236c93f2b21f02e0ddd3,8135050,95,95,0,8032092,166400,TRUE,,mapped
ec63a326161d51fac57d66ea463d1b8e,13153674,95,95,0,7853834,5379194,TRUE,,mapped
ecc70329e3c8132ededb3e614c99459c,6246794,95,95,0,6312427,0,TRUE,,mapped
ece70dffadf532dc5849678b88a3a3fb,7871626,95,95,0,7895777,31744,TRUE,,mapped
ecf18a19fed3f12b6f516182dca9710e,975498,77,77,0,1021440,0,TRUE,,mapped
ed56282d8e234fa03130e028474f57f8,2780228,77,77,0,3491758,0,TRUE,,mapped
ed6b52901d9d5c6fb39e9f59833969ae,2490952,77,77,0,3114270,0,TRUE,,mapped
ed8fa06d9f0b0ad8f45c22916d6c61f7,1814578,77,77,0,2285895,0,TRUE,,mapped
ee28f560654617e3e995470c56839a77,1623077,77,77,0,2055208,0,TRUE,,mapped
ee2da367688cdf6ca0f971c50af1daec,1876173,98,98,0,2359296,0,TRUE,,mapped
ee7352572d1fe6d96f755c23ba85dce7,6686346,104,104,0,6752829,0,TRUE,,mapped
ee8008368a7c68c918635cc8bd6bef24,3742858,77,77,0,3795845,0,TRUE,,mapped
ee8de2d839492318ca5e2c8a9cdbfa4e,12110730,86,86,0,7864320,4320133,TRUE,,mapped
ef09f6a846e6c451db6a0ede9a229508,2791754,83,83,0,3491758,0,TRUE,,mapped
ef4e122586af81af81e59d7a5fe852b4,8311178,104,104,0,7906263,465408,TRUE,,mapped
ef66ad59bfdc3b67ebf85282f0023bfc,3742858,95,95,0,3795845,0,TRUE,,mapped
ef694b3b1bae2ad0744428f50fbd3428,15075722,104,104,0,7864320,7319060,TRUE,,mapped
f0a9ffead5896eb67f55e754b787df34,1415050,95,95,0,1468006,0,TRUE,,mapped
f0c9d1e5015d7241fa317d8faaad89be,7695498,86,86,0,7748976,0,TRUE,,mapped
f1f3b13f2bd9902b17b99e2e5c3793cf,2903390,95,95,0,3638558,0,TRUE,,mapped
f214e14c0f4c5c4e0f4f063de6ce4f5b,4861043,95,95,0,6050283,0,TRUE,,mapped
f28ae524c59c34448f690570c75b8921,5807242,86,86,0,5861539,0,TRUE,,mapped
f29fd2bdc03f5a8989c71075d380ec32,10188682,77,77,0,7853834,2380267,TRUE,,mapped
f2a2bbded855904b3b1e60d599e3c2dc,1448755,68,68,0,1835008,0,TRUE,,mapped
f2bf6cacc836e8ff51766fcef9716a86,1072344,95,95,0,1373634,0,TRUE,,mapped
f2cc97433654486df6c963e51f4dfd6f,13153674,59,59,0,8032092,5200936,TRUE,,mapped
f2e929040a2e3997ef1cca09c24fcd63,3742858,95,95,0,3795845,0,TRUE,,mapped
f30caa74b7fb37f137530a80d57497f3,3825366,95,95,0,4771020,0,TRUE,,mapped
f32ee2bedfcc64d4aab77d6cb2ab7d2f,888202,50,50,0,928768,0,TRUE,,mapped
f34e759058f459e13720e99458ba704a,10199434,95,95,0,8032092,2233466,TRUE,,mapped
f38b7aac62ef3b0c7660c515ec9a2e67,4017034,41,41,0,4089446,0,TRUE,,mapped
f38df1441545abd5a543b0e1ea1b9687,3742858,95,95,0,3795845,0,TRUE,,mapped
f3b6690740bd363db9f2ec37ed01bd12,1615242,77,77,0,1740636,0,TRUE,,mapped
f411a6c6997b344890a812d0018013e6,14032778,104,104,0,7864320,6259998,TRUE,,mapped
f499c2a70fcae3d1ea881fa45d07e2b4,3742858,86,86,0,3795845,0,TRUE,,mapped
f50f9ba3776d5711cfd291624b0b11cc,2782644,62,62,0,3491758,0,TRUE,,mapped
f5367826158a961af9d90baf1c87c2da,20368266,95,95,0,7853834,12582912,TRUE,,mapped
f5376f9b94d32a4bbc807b78e7b8d3cd,656125,86,86,0,858368,0,TRUE,,mapped
f54e2d5671f531b036009e919d5d46a9,41770378,113,113,0,8032092,33858519,TRUE,,mapped
f559dba143654abdbcf9cbad9c1883f9,5543818,77,77,0,5599395,0,TRUE,,mapped
f575f11dc6418749f4a7fbe1ba85fd68,5807242,95,95,0,5861539,0,TRUE,,mapped
f5932686e6f76e752739a82c0195d88f,3039882,86,86,0,3082813,0,TRUE,,mapped
f5b9b79adb114a4a6944c0b46fa1aff0,22290314,95,95,0,7864320,14522777,TRUE,,mapped
f5d1ee732533b9317ae8820af664da43,1990727,95,95,0,2506096,0,TRUE,,mapped
f61401f2699068bc34583065c0f82d09,22454154,86,86,0,8032092,14512291,TRUE,,mapped
f627608694b88eeacc8253f51060b857,1857678,89,89,0,2359296,0,TRUE,,mapped
f65ccd24829156b6fc964b6588adae34,3479434,95,95,0,3533701,0,TRUE,,mapped
f68de672564ddefc30c9366e5aae1bfe,23333258,104,104,0,7906263,15529410,TRUE,,mapped
f695bddd6660304cb27b7cefffe9c3cb,2332938,77,77,0,2495610,0,TRUE,,mapped
f71bcc4ab92f2f353f6dd7e0bc386d70,5104266,59,59,0,5148508,0,TRUE,,mapped
f72dbf1a8be774259d5d37c90693a918,38090122,77,77,0,7895777,30272389,TRUE,,mapped
f79061c4679484779255ec78c54f0cab,6510218,104,104,0,6574571,0,TRUE,,mapped
f792a49cba6c47c50c1838c10e6d6a76,2337558,89,89,0,3774873,0,TRUE,,mapped
f835440e81485362082395859d0987de,5807242,95,95,0,5861539,0,TRUE,,mapped
f839042238079ef1639bed80fc7b6423,7695498,68,68,0,7748976,0,TRUE,,mapped
f855024dab425fb633b79b99c14f6c6f,2790066,95,95,0,3491758,0,TRUE,,mapped
f87450c79234a89c0965595e47d65398,8574602,104,104,0,7895777,741376,TRUE,,mapped
f8d6fa2722e16ea30e77e7d272e78375,2810250,86,86,0,2873098,0,TRUE,,mapped
f8e7dff2bc55b4f3b4d911787fa5ee06,22454154,95,95,0,7895777,14648606,TRUE,,mapped
f923109a416feecf9bc5a6ae98cc3c69,19489162,50,50,0,7790919,11765022,TRUE,,mapped
fa45f7c87cb218445e188cc2ea41e89c,1870892,101,101,0,2359296,0,TRUE,,mapped
fa9d6216024458ea636b391ba8d4d9a2,2269591,89,89,0,2873098,0,TRUE,,mapped
faa6da412ca93df4648fc5b4deb94913,12110730,95,95,0,7864320,4320133,TRUE,,mapped
faaf733e64d40eb34c34eed272e40d9b,1166346,77,77,0,1268776,0,TRUE,,mapped
fb4326b6d385f993f878531f82278fb0,22290314,104,104,0,7864320,14522777,TRUE,,mapped
fc015f1f7db46316a77c9158283d2816,3690678,95,95,0,4613734,0,TRUE,,mapped
fc0a8da602b989aa622f1f3428b34d23,4896138,95,95,0,4980736,0,TRUE,,mapped
fc0a95d2974d93a2e7b14ffa24579e3a,12966794,95,95,0,8032092,5012193,TRUE,,mapped
fc41ef9b2bce1764654dc9f0975f75da,31590794,104,104,0,7864320,23834132,TRUE,,mapped
fc42aef154235f2c6cc2b2a55df465b8,4182410,104,104,0,4246732,0,TRUE,,mapped
fca3d3671f135e0347cd3688f3f34cad,10188682,32,32,0,7790919,2453667,TRUE,,mapped
fcc1e77f36eb12f3fbecee43a084cd65,4095114,77,77,0,4152360,0,TRUE,,mapped
fcd7b46541d43d41d7fb2eb45888a3bd,13153674,77,77,0,7864320,5368709,TRUE,,mapped
fd19255f3c4904f64809069de5230d6b,21575050,86,86,0,7969177,13683916,TRUE,,mapped
fd663009d1b174af92226267eb251e82,3742858,95,95,0,3795845,0,TRUE,,mapped
fd83b620cd62fa6e920ad14214ae9dc8,22454154,77,77,0,7864320,14680064,TRUE,,mapped
feab8d2a5346b73b648752a2f8a3afb4,5543818,86,86,0,5599395,0,TRUE,,mapped
febdd80a25f81f4500840977962e6091,4358538,95,95,0,4424990,0,TRUE,,mapped
fec1892b1361b3b2a5b9e5275c65e15b,8838026,104,104,0,8032092,879104,TRUE,,mapped
feed1719cca17d0201582220097bc1fc,5807242,86,86,0,5861539,0,TRUE,,mapped
ff72892816559bc53a6b78f94dc61381,8750730,104,104,0,7979663,836608,TRUE,,mapped
ff77f2263d52b6f331a9aa3566825d0e,21247370,104,104,0,8021606,13306429,TRUE,,mapped
