hash,params,ops_on_tpu,ops_on_cpu,onchip_used_bytes,offchip_streamed_bytes,mapped,status
c722f996d921294a5b74c622d4f7ac75,540721,,,707840,0,PARTIAL,partial_999_cpu_ops
c72b3071edd01d4d832b3385d105c706,4732298,,,4812963,0,PARTIAL,partial_999_cpu_ops
c74c8d67773abccbc200595da0a84f13,4017034,,,4089446,0,PARTIAL,partial_999_cpu_ops
c7ad8d6d128cf6a4209445607328fa4a,1446928,,,1835008,0,PARTIAL,partial_999_cpu_ops
c7f7307afb5ee2b8d1533d087109f2b6,5631114,,,5683281,0,PARTIAL,partial_999_cpu_ops
c807e9fcfe33f4affc82bf6c0e60f453,12274570,,,7864320,4487905,PARTIAL,partial_999_cpu_ops
c84170e92aef5079ae923a958cddfb1b,1816842,,,1960837,0,PARTIAL,partial_999_cpu_ops
c8560eb1bf8809d22c34dfdd443117c2,2030730,,,2086666,0,PARTIAL,partial_999_cpu_ops
c89315c072ad822ce7010bca146fbecc,5367690,,,5421137,0,PARTIAL,partial_999_cpu_ops
c8c0c1d28b982ed0606fa0ef1a0ce3f1,2619709,,,3271557,0,PARTIAL,partial_999_cpu_ops
c91dccc4fe706882a549d9502642e569,2646410,,,2705326,0,PARTIAL,partial_999_cpu_ops
c9204a6ad8dd6d811d5e5a2824101724,4709258,,,4781506,0,PARTIAL,partial_999_cpu_ops
c9983c4d8fc199d68a3778c8e181a319,5775242,,,5872025,0,PARTIAL,partial_999_cpu_ops
ca548741288594b4f10bdf4055a25741,11231626,,,8032092,3261071,PARTIAL,partial_999_cpu_ops
ca6562bcffc352e5e28fb9f67556abbf,20532106,,,7790919,12813598,PARTIAL,partial_999_cpu_ops
cac2ab2b1c21698c84140b29e4c428e5,29832586,,,7969177,21946695,PARTIAL,partial_999_cpu_ops
cafd85f3e54ce4216301777d4b10419a,5150908,,,6417285,0,PARTIAL,partial_999_cpu_ops
cb4bd6a6a236330b89824fbfe461ae95,30711690,,,8021606,22785556,PARTIAL,partial_999_cpu_ops
cb61ff5026aa4280858de250a5422623,3819435,,,4771020,0,PARTIAL,partial_999_cpu_ops
cb6c7b3f3b686299a3434ee1aec84bbf,32469898,,,7864320,24725422,PARTIAL,partial_999_cpu_ops
cb6ef5912869f5940f7bafd89949a46e,14196618,,,7906263,6385827,PARTIAL,partial_999_cpu_ops
cc7555855ad0d1c36537a472dea36288,3742858,,,3795845,0,PARTIAL,partial_999_cpu_ops
ccc084535b7fbe102538c08a7b912308,16118666,,,8032092,8199864,PARTIAL,partial_999_cpu_ops
ccdbdaf440fa55eddccfe5549892a513,14196618,,,7969177,6322913,PARTIAL,partial_999_cpu_ops
ccf80617af17d98c352294ee869a9c2d,11946890,,,7853834,4162846,PARTIAL,partial_999_cpu_ops
cd17cc7975a3b4f0b73facf850d79c18,9014154,,,8032092,1059061,PARTIAL,partial_999_cpu_ops
cd26e0df01ed71630181ef4a14bec2a7,4006282,,,4068474,0,PARTIAL,partial_999_cpu_ops
cd407f79ee6de966c8c3608ac60ea9b0,2266601,,,2873098,0,PARTIAL,partial_999_cpu_ops
cd6fda3c27790363c35161cad7065037,13153674,,,7853834,5379194,PARTIAL,partial_999_cpu_ops
cd977eada26c27f906700012e6b554df,1678474,,,1730150,0,PARTIAL,partial_999_cpu_ops
cdafdf37ce85696704cb88943e97c552,1700674,,,2139095,0,PARTIAL,partial_999_cpu_ops
cdbbc16cd07c19df63f60ad775930739,5807242,,,5861539,0,PARTIAL,partial_999_cpu_ops
cdf42d3c39a6595331d0bc651928d3f9,7695498,,,7748976,0,PARTIAL,partial_999_cpu_ops
ce28096baf1c8154739e6479262057e0,2503003,,,3114270,0,PARTIAL,partial_999_cpu_ops
cec68c37e39cdef55c32fd2f562fc68b,3742858,,,3795845,0,PARTIAL,partial_999_cpu_ops
ced73e7c7eb9feede7cbb95e3747a3f8,2885547,,,3638558,0,PARTIAL,partial_999_cpu_ops
cef008d128c549094ea1700c25d812e1,715043,,,924928,0,PARTIAL,partial_999_cpu_ops
cf2dd11279d40b8fc2d911059110952e,2109458,,,2652897,0,PARTIAL,partial_999_cpu_ops
d00cb2ba1a0856ac5d8cd5ed7ecf5d31,2118026,,,2181038,0,PARTIAL,partial_999_cpu_ops
d0a5ff67e269a1ac4f305c618a88ac85,11231626,,,7906263,3386900,PARTIAL,partial_999_cpu_ops
d0f44e2dbf36429f1fe1ce50dc8eeed4,7125898,,,7203717,0,PARTIAL,partial_999_cpu_ops
d1269d9156ddc027c40473008192958a,1931146,,,1981808,0,PARTIAL,partial_999_cpu_ops
d1b9a359561814e89b273c953bb32bb1,3479434,,,3533701,0,PARTIAL,partial_999_cpu_ops
d1c2fa68b28ca0d06453a5e10db81a1d,4182410,,,4246732,0,PARTIAL,partial_999_cpu_ops
d25ac2430c53058c58710369d8881e6f,5807242,,,5861539,0,PARTIAL,partial_999_cpu_ops
d25c9fed0f1c901c0521051a4febd1bf,3918986,,,3974103,0,PARTIAL,partial_999_cpu_ops
d2a6d6bf9e5dc6b4f42877c8337be76a,32633738,,,8021606,24725422,PARTIAL,partial_999_cpu_ops
d3243ccd0b1e6299d112fa92364f0bdd,7125898,,,7203717,0,PARTIAL,partial_999_cpu_ops
d32a3166e1aa90f93ab547360688e7a7,5807242,,,5861539,0,PARTIAL,partial_999_cpu_ops
d32d0b26d534203b48d866facd98cc3e,11067786,,,8032092,3093299,PARTIAL,partial_999_cpu_ops
d374baff9a680e54af2e7e01a87f36f4,4732298,,,4812963,0,PARTIAL,partial_999_cpu_ops
d3b16e5675d9f02ba3cb845067780dd7,5807242,,,5861539,0,PARTIAL,partial_999_cpu_ops
d40c7bae09509dc04fa8ce0138f46900,5939082,,,6029312,0,PARTIAL,partial_999_cpu_ops
d449e273799fddc0dc167f1c42b3497b,7871626,,,7927234,0,PARTIAL,partial_999_cpu_ops
d4c2ba36cf7f5a18133886d4fb06f26a,6773642,,,6847201,0,PARTIAL,partial_999_cpu_ops
d5d6397dc8e7a07441d565662a61bef3,1069340,,,1373634,0,PARTIAL,partial_999_cpu_ops
d60b34a41e93a34223bbe48371ead7d3,3534199,,,4404019,0,PARTIAL,partial_999_cpu_ops
d6117ac0727b027348bb056759b3315a,8135050,,,7895777,297472,PARTIAL,partial_999_cpu_ops
d64330dd1ea0541471bfa08f9d7ad009,10188682,,,7853834,2380267,PARTIAL,partial_999_cpu_ops
d648a3844908aa19dc9385b9f4f790f4,4555612,,,5683281,0,PARTIAL,partial_999_cpu_ops
d659906577ed785b207435980424f250,10199434,,,7906263,2359296,PARTIAL,partial_999_cpu_ops
d6c124aba638334ac6cee7489841ffa2,10462858,,,8032092,2495610,PARTIAL,partial_999_cpu_ops
d6f3d6ba803c8de082ac11bf70ac7b43,3742858,,,3795845,0,PARTIAL,partial_999_cpu_ops
d727d54d6c752cf42f7aded2b2cc7b80,832413,,,1080033,0,PARTIAL,partial_999_cpu_ops
d739e62e8a2418339b967173f318a4df,5367690,,,5421137,0,PARTIAL,partial_999_cpu_ops
d770fd35074cc3ef7dd76e1f96fd1946,4006282,,,4068474,0,PARTIAL,partial_999_cpu_ops
d7bd21d7a9ef6ce35ad0ce05ebeb1829,5543818,,,5599395,0,PARTIAL,partial_999_cpu_ops
d7e9e3c65e3b93c7114f34b6cbadd6e7,2503003,,,3114270,0,PARTIAL,partial_999_cpu_ops
d8122813748cebcc0b7a8839f495e388,1301292,,,2495610,0,PARTIAL,partial_999_cpu_ops
d8247320433d41c895e88548b5b4820c,6246794,,,6312427,0,PARTIAL,partial_999_cpu_ops
d86ff6f4644cbcb23c4df79be36a890f,1696570,,,2139095,0,PARTIAL,partial_999_cpu_ops
d8720cf71455c485e0681eec0efc0901,1582141,,,1992294,0,PARTIAL,partial_999_cpu_ops
d8a2a0704d6936ae39e84438d52c384c,8135050,,,8032092,166400,PARTIAL,partial_999_cpu_ops
d8ebc601b5da07b82b1e0f29dbf4ffd5,3039882,,,3082813,0,PARTIAL,partial_999_cpu_ops
d8f10eace4b69883d6652114c7d3431d,14032778,,,7864320,6259998,PARTIAL,partial_999_cpu_ops
d90d77bd03a3eae63cb33212bc576b1c,14196618,,,8032092,6259998,PARTIAL,partial_999_cpu_ops
d9461391e61ceeac5a11a12c9d9f6aac,834101,,,1080033,0,PARTIAL,partial_999_cpu_ops
d984ccdb72739e3717e3309f0aebf9c1,31754634,,,8021606,23834132,PARTIAL,partial_999_cpu_ops
d98fc5a029389cee389e94c6f37b0503,4445834,,,4508876,0,PARTIAL,partial_999_cpu_ops
d9a6295bbadec2b1101b82fcb37e49b8,12110730,,,8021606,4162846,PARTIAL,partial_999_cpu_ops
d9b7c55d59734ccf8326b76d0c789e1d,1702501,,,2139095,0,PARTIAL,partial_999_cpu_ops
d9f4c44e48ec5b137847dd1ab5cf999b,8135050,,,7979663,217600,PARTIAL,partial_999_cpu_ops
da189fa95f075497f9d4be190ebc86f8,32633738,,,7906263,24840765,PARTIAL,partial_999_cpu_ops
da64b84922d9d2bbaf218f3c42eb69c8,3382107,,,5064622,0,PARTIAL,partial_999_cpu_ops
da88316c603c5c0acac90a5ed06d7d9b,656650,,,858368,0,PARTIAL,partial_999_cpu_ops
daa04c99428f1e8e209b044925bbe453,23497098,,,7906263,15697182,PARTIAL,partial_999_cpu_ops
db34a957b2ff14cb155c0ea81bf4db87,3566730,,,3628072,0,PARTIAL,partial_999_cpu_ops
dbbbf73630874fcf19e5882a333c8f83,12966794,,,8032092,5012193,PARTIAL,partial_999_cpu_ops
dc0f4db6c382d06662b2bd2d1af3a207,4445834,,,4508876,0,PARTIAL,partial_999_cpu_ops
dc21d50c0ea1d027fc487fbfbabbdf46,2974090,,,3040870,0,PARTIAL,partial_999_cpu_ops
dcdc3948b943b4377e2b0baf50459f99,21411210,,,7853834,13641973,PARTIAL,partial_999_cpu_ops
dd23734c1a919843f0268d96a0445e97,830586,,,1080033,0,PARTIAL,partial_999_cpu_ops
dda44a301f1c2030ee7e0f6923c0b9fa,10023306,,,7906263,2181038,PARTIAL,partial_999_cpu_ops
ddf669ff1dbf4454922a524df32e27b4,1151626,,,1195376,0,PARTIAL,partial_999_cpu_ops
de4e842d79b6e1fc0ed6e7ffd24ee52d,15075722,,,7864320,7319060,PARTIAL,partial_999_cpu_ops
deba30fb74ccd63de350edf798e6d0cd,5807242,,,5861539,0,PARTIAL,partial_999_cpu_ops
df19b7e9308a78486fa0b0374507f987,19489162,,,7790919,11765022,PARTIAL,partial_999_cpu_ops
df564abc783e4942e2f9492cb8173572,28789642,,,8021606,20845690,PARTIAL,partial_999_cpu_ops
e019e10875ae9981426e349e4c21f4b2,30711690,,,8032092,22775070,PARTIAL,partial_999_cpu_ops
e023422e143010f04583a26cadcbd88c,2632240,,,4141875,0,PARTIAL,partial_999_cpu_ops
e092d43820b08fe53aa2ba6e2395850a,30711690,,,7906263,22900899,PARTIAL,partial_999_cpu_ops
e09c915a4a4798c2bb9bc2d2222887de,888202,,,928768,0,PARTIAL,partial_999_cpu_ops
e0e95c85c9ece1eb0443ca4564a17337,4732298,,,4812963,0,PARTIAL,partial_999_cpu_ops
e11345336a258038a60b4ee14b0b63ec,1740447,,,2202009,0,PARTIAL,partial_999_cpu_ops
e1905b031520aca7bf8f052aebb222a2,3853194,,,3921674,0,PARTIAL,partial_999_cpu_ops
e2317031edbcb3e2148b8cfb105e53a6,13153674,,,7864320,5368709,PARTIAL,partial_999_cpu_ops
e2d787062ed9ea083cbc441ea26d1c55,22454154,,,8021606,14522777,PARTIAL,partial_999_cpu_ops
e3616002befab7ab5bfc8b0519df98ce,4006282,,,4068474,0,PARTIAL,partial_999_cpu_ops
e3988770800f3e8dc33afdccc9eaba48,421663,,,557312,0,PARTIAL,partial_999_cpu_ops
e3ba772b6ebbd0820e63a275856d3a35,6510218,,,6574571,0,PARTIAL,partial_999_cpu_ops
e41f9486ea310471ad4bce8933e67224,3853194,,,3921674,0,PARTIAL,partial_999_cpu_ops
e4c6dbcf55cae25268c414a0bdc621ec,888202,,,928768,0,PARTIAL,partial_999_cpu_ops
e56d77ed1d5634b48167397e5549248d,5983370,,,6039797,0,PARTIAL,partial_999_cpu_ops
e583d8c73fe8193b263b96f91caf0097,4621962,,,4687134,0,PARTIAL,partial_999_cpu_ops
e5a8038201ff317594fa62c45ecd2d05,12110730,,,7969177,4215275,PARTIAL,partial_999_cpu_ops
e5cad1ddc356cbc04f10d332c725920a,10199434,,,8032092,2233466,PARTIAL,partial_999_cpu_ops
e67378a54a25f33ee0ebd4758b268749,12110730,,,7864320,4320133,PARTIAL,partial_999_cpu_ops
e6dd2e20b0e538e48ddbdd8d494dab30,888202,,,928768,0,PARTIAL,partial_999_cpu_ops
e712e30e0a5c50fb6df76f10c96b8252,6510218,,,6574571,0,PARTIAL,partial_999_cpu_ops
e74a9b5637bd5660b3e1538bf5a8348d,14032778,,,8032092,6092226,PARTIAL,partial_999_cpu_ops
e773a7a186b03b0957d57fed0f4d014a,448650,,,483840,0,PARTIAL,partial_999_cpu_ops
e7f31293566724324d3ccc875f097f01,2776458,,,2820669,0,PARTIAL,partial_999_cpu_ops
e83661302ea89bc69e03d6ef3941449d,4006282,,,4068474,0,PARTIAL,partial_999_cpu_ops
e87bdd0d8c14d7bb29f7943e86b94da2,6510218,,,6574571,0,PARTIAL,partial_999_cpu_ops
e8a5ec87a4930851f02349c0cf821dcc,21411210,,,7853834,13641973,PARTIAL,partial_999_cpu_ops
e8dcca075e681e84f571db2efc3ec40f,5367690,,,5421137,0,PARTIAL,partial_999_cpu_ops
e8f745e783f883609a4aec032a322e82,2381450,,,2453667,0,PARTIAL,partial_999_cpu_ops
e93033cedc8cb8fde8def99187fa9a90,2619709,,,3271557,0,PARTIAL,partial_999_cpu_ops
e9cd98d393a4efa49904cd6b43ab9f50,14032778,,,8021606,6102712,PARTIAL,partial_999_cpu_ops
ea4a1885508c0b236fe14f88d0773248,19489162,,,7853834,11691622,PARTIAL,partial_999_cpu_ops
ea54a4d9ef124d726e7a084dbeee70d6,6818186,,,6920601,0,PARTIAL,partial_999_cpu_ops
eacca41810928075c5520412678e1d6f,4095114,,,4152360,0,PARTIAL,partial_999_cpu_ops
eae2760c635ecba5f24e74377fa3dc07,3662956,,,4550819,0,PARTIAL,partial_999_cpu_ops
eaefd4d11cad9513a6bfbf675804983d,4576396,,,5683281,0,PARTIAL,partial_999_cpu_ops
eb2e7682970067c40aa7af44d5e627ea,8838026,,,8032092,879104,PARTIAL,partial_999_cpu_ops
eb439b5f7d408c2d4f034fec0ad2d8e0,5631114,,,5683281,0,PARTIAL,partial_999_cpu_ops
eb7e2ac6e1c5b3218d8ea1e9f8cc1b33,2294154,,,2359296,0,PARTIAL,partial_999_cpu_ops
eb88cca91eb77beb19f50126349a8605,2974090,,,3040870,0,PARTIAL,partial_999_cpu_ops
ebac81bdb8f5d131644eef19005ea271,2030730,,,2086666,0,PARTIAL,partial_999_cpu_ops
ebace7e7ec5181756a89450508986151,5631114,,,5683281,0,PARTIAL,partial_999_cpu_ops
ebae67dbca44bd8e9edbf269ddadd76a,14032778,,,7906263,6218055,PARTIAL,partial_999_cpu_ops
ebc4564768c3236c93f2b21f02e0ddd3,8135050,,,8032092,166400,PARTIAL,partial_999_cpu_ops
ec63a326161d51fac57d66ea463d1b8e,13153674,,,7853834,5379194,PARTIAL,partial_999_cpu_ops
ecc70329e3c8132ededb3e614c99459c,6246794,,,6312427,0,PARTIAL,partial_999_cpu_ops
ece70dffadf532dc5849678b88a3a3fb,7871626,,,7895777,31744,PARTIAL,partial_999_cpu_ops
ecf18a19fed3f12b6f516182dca9710e,975498,,,1021440,0,PARTIAL,partial_999_cpu_ops
ed56282d8e234fa03130e028474f57f8,2780228,,,3491758,0,PARTIAL,partial_999_cpu_ops
ed6b52901d9d5c6fb39e9f59833969ae,2490952,,,3114270,0,PARTIAL,partial_999_cpu_ops
ed8fa06d9f0b0ad8f45c22916d6c61f7,1814578,,,2285895,0,PARTIAL,partial_999_cpu_ops
ee28f560654617e3e995470c56839a77,1623077,,,2055208,0,PARTIAL,partial_999_cpu_ops
ee2da367688cdf6ca0f971c50af1daec,1876173,,,2359296,0,PARTIAL,partial_999_cpu_ops
ee7352572d1fe6d96f755c23ba85dce7,6686346,,,6752829,0,PARTIAL,partial_999_cpu_ops
ee8008368a7c68c918635cc8bd6bef24,3742858,,,3795845,0,PARTIAL,partial_999_cpu_ops
ee8de2d839492318ca5e2c8a9cdbfa4e,12110730,,,7864320,4320133,PARTIAL,partial_999_cpu_ops
ef09f6a846e6c451db6a0ede9a229508,2791754,,,3491758,0,PARTIAL,partial_999_cpu_ops
ef4e122586af81af81e59d7a5fe852b4,8311178,,,7906263,465408,PARTIAL,partial_999_cpu_ops
ef66ad59bfdc3b67ebf85282f0023bfc,3742858,,,3795845,0,PARTIAL,partial_999_cpu_ops
ef694b3b1bae2ad0744428f50fbd3428,15075722,,,7864320,7319060,PARTIAL,partial_999_cpu_ops
f0a9ffead5896eb67f55e754b787df34,1415050,,,1468006,0,PARTIAL,partial_999_cpu_ops
f0c9d1e5015d7241fa317d8faaad89be,7695498,,,7748976,0,PARTIAL,partial_999_cpu_ops
f1f3b13f2bd9902b17b99e2e5c3793cf,2903390,,,3638558,0,PARTIAL,partial_999_cpu_ops
f214e14c0f4c5c4e0f4f063de6ce4f5b,4861043,,,6050283,0,PARTIAL,partial_999_cpu_ops
f28ae524c59c34448f690570c75b8921,5807242,,,5861539,0,PARTIAL,partial_999_cpu_ops
f29fd2bdc03f5a8989c71075d380ec32,10188682,,,7853834,2380267,PARTIAL,partial_999_cpu_ops
f2a2bbded855904b3b1e60d599e3c2dc,1448755,,,1835008,0,PARTIAL,partial_999_cpu_ops
f2bf6cacc836e8ff51766fcef9716a86,1072344,,,1373634,0,PARTIAL,partial_999_cpu_ops
f2cc97433654486df6c963e51f4dfd6f,13153674,,,8032092,5200936,PARTIAL,partial_999_cpu_ops
f2e929040a2e3997ef1cca09c24fcd63,3742858,,,3795845,0,PARTIAL,partial_999_cpu_ops
f30caa74b7fb37f137530a80d57497f3,3825366,,,4771020,0,PARTIAL,partial_999_cpu_ops
f32ee2bedfcc64d4aab77d6cb2ab7d2f,888202,,,928768,0,PARTIAL,partial_999_cpu_ops
f34e759058f459e13720e99458ba704a,10199434,,,8032092,2233466,PARTIAL,partial_999_cpu_ops
f38b7aac62ef3b0c7660c515ec9a2e67,4017034,,,4089446,0,PARTIAL,partial_999_cpu_ops
f38df1441545abd5a543b0e1ea1b9687,3742858,,,3795845,0,PARTIAL,partial_999_cpu_ops
f3b6690740bd363db9f2ec37ed01bd12,1615242,,,1740636,0,PARTIAL,partial_999_cpu_ops
f411a6c6997b344890a812d0018013e6,14032778,,,7864320,6259998,PARTIAL,partial_999_cpu_ops
f499c2a70fcae3d1ea881fa45d07e2b4,3742858,,,3795845,0,PARTIAL,partial_999_cpu_ops
f50f9ba3776d5711cfd291624b0b11cc,2782644,,,3491758,0,PARTIAL,partial_999_cpu_ops
f5367826158a961af9d90baf1c87c2da,20368266,,,7853834,12582912,PARTIAL,partial_999_cpu_ops
f5376f9b94d32a4bbc807b78e7b8d3cd,656125,,,858368,0,PARTIAL,partial_999_cpu_ops
f54e2d5671f531b036009e919d5d46a9,41770378,,,8032092,33858519,PARTIAL,partial_999_cpu_ops
f559dba143654abdbcf9cbad9c1883f9,5543818,,,5599395,0,PARTIAL,partial_999_cpu_ops
f575f11dc6418749f4a7fbe1ba85fd68,5807242,,,5861539,0,PARTIAL,partial_999_cpu_ops
f5932686e6f76e752739a82c0195d88f,3039882,,,3082813,0,PARTIAL,partial_999_cpu_ops
f5b9b79adb114a4a6944c0b46fa1aff0,22290314,,,7864320,14522777,PARTIAL,partial_999_cpu_ops
f5d1ee732533b9317ae8820af664da43,1990727,,,2506096,0,PARTIAL,partial_999_cpu_ops
f61401f2699068bc34583065c0f82d09,22454154,,,8032092,14512291,PARTIAL,partial_999_cpu_ops
f627608694b88eeacc8253f51060b857,1857678,,,2359296,0,PARTIAL,partial_999_cpu_ops
f65ccd24829156b6fc964b6588adae34,3479434,,,3533701,0,PARTIAL,partial_999_cpu_ops
f68de672564ddefc30c9366e5aae1bfe,23333258,,,7906263,15529410,PARTIAL,partial_999_cpu_ops
f695bddd6660304cb27b7cefffe9c3cb,2332938,,,2495610,0,PARTIAL,partial_999_cpu_ops
f71bcc4ab92f2f353f6dd7e0bc386d70,5104266,,,5148508,0,PARTIAL,partial_999_cpu_ops
f72dbf1a8be774259d5d37c90693a918,38090122,,,7895777,30272389,PARTIAL,partial_999_cpu_ops
f79061c4679484779255ec78c54f0cab,6510218,,,6574571,0,PARTIAL,partial_999_cpu_ops
f792a49cba6c47c50c1838c10e6d6a76,2337558,,,3774873,0,PARTIAL,partial_999_cpu_ops
f835440e81485362082395859d0987de,5807242,,,5861539,0,PARTIAL,partial_999_cpu_ops
f839042238079ef1639bed80fc7b6423,7695498,,,7748976,0,PARTIAL,partial_999_cpu_ops
f855024dab425fb633b79b99c14f6c6f,2790066,,,3491758,0,PARTIAL,partial_999_cpu_ops
f87450c79234a89c0965595e47d65398,8574602,,,7895777,741376,PARTIAL,partial_999_cpu_ops
f8d6fa2722e16ea30e77e7d272e78375,2810250,,,2873098,0,PARTIAL,partial_999_cpu_ops
f8e7dff2bc55b4f3b4d911787fa5ee06,22454154,,,7895777,14648606,PARTIAL,partial_999_cpu_ops
f923109a416feecf9bc5a6ae98cc3c69,19489162,,,7790919,11765022,PARTIAL,partial_999_cpu_ops
fa45f7c87cb218445e188cc2ea41e89c,1870892,,,2359296,0,PARTIAL,partial_999_cpu_ops
fa9d6216024458ea636b391ba8d4d9a2,2269591,,,2873098,0,PARTIAL,partial_999_cpu_ops
faa6da412ca93df4648fc5b4deb94913,12110730,,,7864320,4320133,PARTIAL,partial_999_cpu_ops
faaf733e64d40eb34c34eed272e40d9b,1166346,,,1268776,0,PARTIAL,partial_999_cpu_ops
fb4326b6d385f993f878531f82278fb0,22290314,,,7864320,14522777,PARTIAL,partial_999_cpu_ops
fc015f1f7db46316a77c9158283d2816,3690678,,,4613734,0,PARTIAL,partial_999_cpu_ops
fc0a8da602b989aa622f1f3428b34d23,4896138,,,4980736,0,PARTIAL,partial_999_cpu_ops
fc0a95d2974d93a2e7b14ffa24579e3a,12966794,,,8032092,5012193,PARTIAL,partial_999_cpu_ops
fc41ef9b2bce1764654dc9f0975f75da,31590794,,,7864320,23834132,PARTIAL,partial_999_cpu_ops
fc42aef154235f2c6cc2b2a55df465b8,4182410,,,4246732,0,PARTIAL,partial_999_cpu_ops
fca3d3671f135e0347cd3688f3f34cad,10188682,,,7790919,2453667,PARTIAL,partial_999_cpu_ops
fcc1e77f36eb12f3fbecee43a084cd65,4095114,,,4152360,0,PARTIAL,partial_999_cpu_ops
fcd7b46541d43d41d7fb2eb45888a3bd,13153674,,,7864320,5368709,PARTIAL,partial_999_cpu_ops
fd19255f3c4904f64809069de5230d6b,21575050,,,7969177,13683916,PARTIAL,partial_999_cpu_ops
fd663009d1b174af92226267eb251e82,3742858,,,3795845,0,PARTIAL,partial_999_cpu_ops
fd83b620cd62fa6e920ad14214ae9dc8,22454154,,,7864320,14680064,PARTIAL,partial_999_cpu_ops
feab8d2a5346b73b648752a2f8a3afb4,5543818,,,5599395,0,PARTIAL,partial_999_cpu_ops
febdd80a25f81f4500840977962e6091,4358538,,,4424990,0,PARTIAL,partial_999_cpu_ops
fec1892b1361b3b2a5b9e5275c65e15b,8838026,,,8032092,879104,PARTIAL,partial_999_cpu_ops
feed1719cca17d0201582220097bc1fc,5807242,,,5861539,0,PARTIAL,partial_999_cpu_ops
ff72892816559bc53a6b78f94dc61381,8750730,,,7979663,836608,PARTIAL,partial_999_cpu_ops
ff77f2263d52b6f331a9aa3566825d0e,21247370,,,8021606,13306429,PARTIAL,partial_999_cpu_ops
