hash,params,coral_latency_ms,coral_offchip_bytes,gpu_latency_ms_median,gpu_latency_ms_min,gpu_latency_ms_p95,gpu_latency_ms_mean,gpu_n_timed,provider,status
7eb7a23216c8dd5912830a479a709019,975498,0.6383,0,1.2003,1.0663,2.1471,1.3576,100,CUDAExecutionProvider,timed
7fee9a1c1f5b70593e05d7cd21e47a89,4104279,1.3866,0,4.0948,3.1366,6.1697,4.3511,100,CUDAExecutionProvider,timed
80085ddd7dff0364c3e10ac6a704758f,975498,0.5759,0,1.0769,0.9841,2.3126,1.2705,100,CUDAExecutionProvider,timed
8052f7a6ed5070e58dc4afc69b0ee1b0,22454154,33.4145,14575206,3.2927,3.0550,5.1969,3.5842,100,CUDAExecutionProvider,timed
80ad935d4722a32b3fe83d7d1e790ede,5061514,1.5161,0,2.5409,2.3083,4.3925,2.8614,100,CUDAExecutionProvider,timed
80fb4464d0ab82d5f124d228ffd9507c,6246794,1.6565,0,2.5666,2.3636,4.8046,2.9279,100,CUDAExecutionProvider,timed
8102312b0011e58ab79d3bc6b74b6c05,4896138,1.5678,0,1.9332,1.6999,3.8115,2.1931,100,CUDAExecutionProvider,timed
812c06587548f3ae3f60452b70805bd5,11946890,10.2834,3995074,2.7417,2.5757,4.4660,3.0092,100,CUDAExecutionProvider,timed
815c0e815b8110ef48534a89faf25ac2,8135050,1.7401,166400,2.5578,2.3034,4.1473,2.8178,100,CUDAExecutionProvider,timed
81653de2d99676fa3d377640124a73ab,1591178,0.7971,0,1.3684,1.0952,2.5626,1.6311,100,CUDAExecutionProvider,timed
816717ac4d61dd62ada09740b4fa6470,3039882,1.2466,0,2.3541,1.6803,3.7107,2.4905,100,CUDAExecutionProvider,timed
816a12cbf5056eebe04e7a39cdf21d0b,5367690,1.5150,0,2.2352,1.9495,4.0783,2.5433,100,CUDAExecutionProvider,timed
818335e2311b94ab15cbd7c90cae21e7,1415050,1.0719,0,1.7975,1.6268,3.7149,2.1069,100,CUDAExecutionProvider,timed
81f5a40841c2dfc0dcad2cf76c88e80e,712074,0.5551,0,1.0081,0.8078,1.8138,1.1507,100,CUDAExecutionProvider,timed
821d70ecc12e96b4d0f6513327f9d454,38969226,70.3936,31205621,4.6215,4.3068,6.0826,4.8858,100,CUDAExecutionProvider,timed
8259fa5ddab153bcf0717e56a5ed303c,3655817,1.5159,0,3.4574,3.0356,5.6073,3.8111,100,CUDAExecutionProvider,timed
825e80c1557fab300e9775840161bf8e,6070666,1.5770,0,2.4286,2.2352,4.4264,2.7400,100,CUDAExecutionProvider,timed
82689451fc85eacd865316b68270b01c,4709258,1.1530,0,2.3336,2.0648,4.1705,2.6166,100,CUDAExecutionProvider,timed
829770556ba3fbf0e154772f5f037d34,6949770,1.6923,0,2.7575,2.3735,4.6564,3.0270,100,CUDAExecutionProvider,timed
82c1c57c423890164d4a46e272f298ab,1873833,0.9521,0,2.8373,2.4133,4.8197,3.1557,100,CUDAExecutionProvider,timed
82e63bfa68c8214e5945c9cff5e37a17,3853194,1.1402,0,1.4257,1.2617,2.5011,1.6061,100,CUDAExecutionProvider,timed
837f1f77737c7f262afd9d7271a99b85,13317514,12.8666,5431623,2.2981,2.1146,4.0016,2.5546,100,CUDAExecutionProvider,timed
83de10cc3c3e7abc753efefa5b2f3475,13153674,12.9685,5368709,2.3994,2.2408,4.0044,2.6334,100,CUDAExecutionProvider,timed
8413eea4b2037cf27f6a9755759bac6a,2160896,1.0324,0,2.9651,2.5153,5.0132,3.2648,100,CUDAExecutionProvider,timed
842c29188050053fcea49339bb043deb,40891274,74.6804,32988200,5.0215,4.7657,6.9332,5.3909,100,CUDAExecutionProvider,timed
842cd6998525233fe308e28fb49186e6,5631114,1.3090,0,1.9868,1.7900,3.5110,2.1931,100,CUDAExecutionProvider,timed
845a4b654acb7d14b25138c4d792eb74,12989834,12.5777,5221908,2.8733,2.6329,4.5547,3.1101,100,CUDAExecutionProvider,timed
84a55e4cde35e728f9f0d1f1e83badc0,7871626,1.8727,23040,2.6685,2.3613,4.3161,2.9716,100,CUDAExecutionProvider,timed
84b167c77985fe05f490bc4141dc676d,5807242,1.4837,0,2.3198,2.0556,3.9582,2.5425,100,CUDAExecutionProvider,timed
852f21047c2aa03cb1fde04587083228,19489162,26.7819,11649679,2.1774,2.0459,3.2771,2.3826,100,CUDAExecutionProvider,timed
853add1fb58360f2ee5b53178d6429dd,6510218,1.4808,0,2.5464,2.2408,4.2131,2.8649,100,CUDAExecutionProvider,timed
8544d4b88c215d814f921c3d27ab9715,21411210,31.3400,13631488,3.0873,2.8651,4.6474,3.2986,100,CUDAExecutionProvider,timed
85745917b80e88f503fafc55d3b784c2,3742858,0.9699,0,1.7802,1.5977,3.6093,2.0271,100,CUDAExecutionProvider,timed
857c845e281e733583b3e1f7f13a243f,5631114,1.3962,0,2.1860,1.8974,3.8397,2.4618,100,CUDAExecutionProvider,timed
85fc17d541dc5eb70337803fcea31de8,8574602,2.7766,741376,2.7893,2.5398,4.5027,3.0555,100,CUDAExecutionProvider,timed
860569af9621d6745663a2956c5191ad,6070666,1.5332,0,2.4754,2.2120,4.0821,2.7159,100,CUDAExecutionProvider,timed
86083346482d6f53635eb434524b5511,6070666,1.3980,0,2.3042,2.0963,4.1795,2.5655,100,CUDAExecutionProvider,timed
86234eb6135af3960d7fdea3d65f645a,5631114,1.4453,0,2.1977,1.9582,3.5995,2.4203,100,CUDAExecutionProvider,timed
86b6f658f237f6dd05204a6ca97d5743,12110730,11.0969,4404019,2.6129,2.3705,4.3493,2.8788,100,CUDAExecutionProvider,timed
86ef58b422915affbb5f01dc2fc5c1ce,6246794,1.6584,0,2.3892,2.1887,4.1901,2.6698,100,CUDAExecutionProvider,timed
870510b55facdb8976f862394e9c4fc3,6422922,1.7648,0,2.5040,2.2501,4.1767,2.7320,100,CUDAExecutionProvider,timed
87ddd8c9aaa5ffcfa8988b2208320cbd,23169418,35.2593,15414067,3.7984,3.5476,5.7256,4.1228,100,CUDAExecutionProvider,timed
8810708382e7993dff9f4fb2742d3635,2974090,0.8242,0,1.0479,0.9394,2.1601,1.2229,100,CUDAExecutionProvider,timed
8833639bdf7c2aa109b969c32a65cc28,3805107,1.2891,0,3.6847,3.2244,5.7327,3.9931,100,CUDAExecutionProvider,timed
88533e8540790ea14214199b7b18c5a8,2779703,1.1863,0,3.1912,2.8158,5.1832,3.5459,100,CUDAExecutionProvider,timed
8857e90db260c3ae832eb1d3ad1d2337,22290314,33.1040,14365491,3.6143,3.3152,5.3479,3.9242,100,CUDAExecutionProvider,timed
886abf4ac14e23ff82b11794328a3547,22454154,33.3865,14512291,3.4414,3.2372,5.1225,3.7213,100,CUDAExecutionProvider,timed
8885e8e531900b8af1393e4e45cf43d8,4445834,1.2925,0,2.5317,2.1595,5.2332,2.9788,100,CUDAExecutionProvider,timed
88b8c2d06e3be302d64cc528062b5595,14196618,15.1024,6427770,2.5541,2.3615,4.3687,2.8150,100,CUDAExecutionProvider,timed
88fbe77b5640371dcbfb38598126b26b,14196618,15.0742,6385827,2.3973,2.2337,4.0726,2.6539,100,CUDAExecutionProvider,timed
8931375b17571d1c7fbf7c112dbe28bc,2780880,1.1819,0,3.1804,2.7674,5.2488,3.4953,100,CUDAExecutionProvider,timed
899273c79511eb3886001ffd5fafdf65,32633738,56.1228,24840765,4.4272,4.1315,6.2138,4.7818,100,CUDAExecutionProvider,timed
89cb2b3dd91a73e067eea4b1b67e033d,8311178,2.2377,465408,2.8786,2.5408,4.6104,3.1834,100,CUDAExecutionProvider,timed
8a666b281d20242f496975081b2e601a,8135050,1.8719,217600,2.7521,2.4199,4.6182,3.0203,100,CUDAExecutionProvider,timed
8a67d9ba0c93eb2f70c707fc6efff028,833576,0.8665,0,2.6914,2.2518,4.3603,2.9664,100,CUDAExecutionProvider,timed
8a8c599255733293cca58f201eb56bdf,2796383,1.2121,0,3.1863,2.7966,4.9983,3.4322,100,CUDAExecutionProvider,timed
8aacaa51eb7421d4fe918e3421437986,29832586,49.9182,21883781,3.7513,3.4777,5.4147,4.0458,100,CUDAExecutionProvider,timed
8ac52337a9d2258225417431679eb4ac,3742858,1.2195,0,2.1108,1.8818,3.8280,2.3771,100,CUDAExecutionProvider,timed
8b2e434cce492e217d6e82c44a6de814,1415050,1.0634,0,1.7509,1.5783,3.3348,2.0227,100,CUDAExecutionProvider,timed
8b7f9b37a02fdf554fb77e97a2c4edbb,22454154,33.5546,14522777,3.3749,3.2078,5.1388,3.6539,100,CUDAExecutionProvider,timed
8b900e6fbd7672c65fe6f833e95c200b,21411210,31.4470,13631488,3.0472,2.8285,4.7432,3.2953,100,CUDAExecutionProvider,timed
8b9be5d95d30991c3858fe0024905d8a,6686346,1.6716,0,2.7651,2.4815,4.5490,3.0688,100,CUDAExecutionProvider,timed
8c354810335fa8f8af62e14e69c92416,31754634,54.0371,23834132,4.2903,3.8803,6.0647,4.5541,100,CUDAExecutionProvider,timed
8c7c4a40a9479c7f697b5bc3af501f5b,29668746,50.1088,21883781,3.9942,3.6718,5.4429,4.2158,100,CUDAExecutionProvider,timed
8cb3a764fd692371153c2c8503f840e0,11067786,7.7331,3093299,1.8907,1.7426,3.2669,2.0853,100,CUDAExecutionProvider,timed
8cc1db85d68941ddc0ae6f455b7dd8ae,12110730,10.6904,4330618,2.6478,2.4431,3.9861,2.8651,100,CUDAExecutionProvider,timed
8cde6d91c55887e02d1e539a4158519d,12274570,10.6612,4445962,1.7993,1.6781,2.9060,1.9673,100,CUDAExecutionProvider,timed
8ce7a157bb8325e06b4979c5ad77d620,3039882,0.8862,0,1.3572,1.2065,2.3923,1.5233,100,CUDAExecutionProvider,timed
8d6551d697ad30bb0a174e47d0bda0f8,21411210,31.5936,13704888,3.0417,2.8631,4.6295,3.2861,100,CUDAExecutionProvider,timed
8d9bd61b19a1c7b12f72ae934f99efb0,28789642,48.0161,21002977,3.5412,3.3516,4.9368,3.7709,100,CUDAExecutionProvider,timed
8da04adf608eb22905587f461a1c3edd,2265738,0.8876,0,2.1585,1.8649,4.0007,2.4622,100,CUDAExecutionProvider,timed
8dcab98e50962bc64eb888de400a2d60,3797474,1.4268,0,3.3961,2.8942,5.3364,3.7321,100,CUDAExecutionProvider,timed
8dd13a561a5d593fdc828306b10a4e60,712074,0.6663,0,1.0134,0.9100,2.1327,1.1821,100,CUDAExecutionProvider,timed
8e1d80638c24b4d6cf2dfdadebca9737,1080970,0.6206,0,1.6946,1.5130,3.2095,1.9637,100,CUDAExecutionProvider,timed
8e651ef65c083b4d631d9f4e1057b603,12110730,10.7956,4330618,2.5587,2.3244,4.2517,2.8096,100,CUDAExecutionProvider,timed
8e745799d6c739ad3f03b9de020abc08,10462858,6.2551,2495610,2.9798,2.6455,5.0404,3.3273,100,CUDAExecutionProvider,timed
8e85de1dead7e9c3e04aa83a4a4b5ab1,19489162,27.2803,11691622,3.0423,2.8411,4.4780,3.2906,100,CUDAExecutionProvider,timed
8ea87d1967f5899f0378de0842f03357,1458454,0.9060,0,2.3812,2.0366,4.3411,2.6445,100,CUDAExecutionProvider,timed
8f05e88084647ad6561578d45893e81e,21575050,31.4989,13683916,3.1102,2.8660,4.7056,3.3130,100,CUDAExecutionProvider,timed
907802d27f786475545b76371b5b5da9,12110730,10.5571,4393533,2.0847,1.9603,3.8130,2.3352,100,CUDAExecutionProvider,timed
90a35050239ec41f90adb19f0aa7a9e3,2810250,1.8397,0,1.8099,1.6143,3.1339,2.0062,100,CUDAExecutionProvider,timed
90d41553c012f05a35e0fd41d5b68295,21411210,31.6350,13631488,3.2931,3.0433,4.9064,3.5364,100,CUDAExecutionProvider,timed
90e3f5faec3240ddfee38a004cead72a,1931146,0.8559,0,0.9397,0.8528,1.8067,1.0808,100,CUDAExecutionProvider,timed
90ef47dbc5f8d324099359433fbe82df,22454154,33.2718,14522777,3.4540,3.2207,5.2347,3.7285,100,CUDAExecutionProvider,timed
9136b2e02ddc2881f410b4ba54bbad48,3087550,1.2438,0,3.3612,2.9608,5.2943,3.6794,100,CUDAExecutionProvider,timed
9172e8ef5d8828d5f87ab87f7d9bde8c,2810250,1.3161,0,1.4451,1.2650,2.4044,1.5816,100,CUDAExecutionProvider,timed
91918ea9f4e4b7db350e8cb1dcc8f0c2,6070666,1.4347,0,2.3575,2.1166,4.1021,2.6010,100,CUDAExecutionProvider,timed
9205f3085fe97cb7a47783c3bbc01eab,5543818,1.1037,0,1.6448,1.4669,3.2729,1.8404,100,CUDAExecutionProvider,timed
9276fde4b697391a8d5066e28867bb0b,2446392,1.3134,0,2.8711,2.4781,4.9510,3.2452,100,CUDAExecutionProvider,timed
9293a63abf5e8458b478099cbb9570d2,420361,0.8345,0,2.3244,2.0479,4.1365,2.6229,100,CUDAExecutionProvider,timed
92a5631bab282fb916ce1bb17226e868,12989834,12.7470,5284823,2.9599,2.6229,4.5531,3.2923,100,CUDAExecutionProvider,timed
92ae8634e6ea95d7d48e9fe6c2f3836b,14032778,14.9143,6259998,2.9178,2.7154,4.4541,3.1174,100,CUDAExecutionProvider,timed
9356645ae93df380444ea4ea52aa9663,5807242,1.2696,0,2.0067,1.7892,3.3998,2.2331,100,CUDAExecutionProvider,timed
94077873c0860ab2590b655a1889e3c3,5611402,1.9412,0,2.3102,2.1291,3.9770,2.5556,100,CUDAExecutionProvider,timed
941745c7ff13c8da20212953c63d1d32,8135050,1.9224,297472,2.6850,2.3762,4.4076,2.9617,100,CUDAExecutionProvider,timed
9440aadf0cbb3db290a9d87591c09be9,20368266,29.1294,12656312,2.8086,2.6367,4.3167,3.0334,100,CUDAExecutionProvider,timed
94bd326911f061808bc2197d97760da8,6070666,1.5672,0,2.4352,2.2119,4.1049,2.6830,100,CUDAExecutionProvider,timed
951fbeab18853b16a3b9f31f410ccc3b,30711690,51.8209,22785556,3.9034,3.6705,5.8800,4.2587,100,CUDAExecutionProvider,timed
952dfc4e689b9c00236770eaf021bcd5,22617994,33.5708,14742978,3.0300,2.8188,4.3631,3.2131,100,CUDAExecutionProvider,timed
95717613c5c79692756a23a8a02ffdb6,6510218,1.5566,0,2.8072,2.4288,4.7395,3.1342,100,CUDAExecutionProvider,timed
9658ee67bf050f0fbc8e337a6a5f6cee,2557578,1.2050,0,2.0797,1.8673,3.5851,2.3575,100,CUDAExecutionProvider,timed
9679451bb3280c35d3c4bb2141d70694,21411210,31.0501,13463715,3.3997,3.1509,4.9221,3.6394,100,CUDAExecutionProvider,timed
96794a104891b22bf4f2abbdd7c3e90f,11231626,8.0685,3323985,1.5138,1.4328,2.5348,1.6979,100,CUDAExecutionProvider,timed
968755e05b28d2bcd83ffd9db9b837dc,1591178,1.2172,0,1.9302,1.6938,3.6262,2.2571,100,CUDAExecutionProvider,timed
96ad5bd16b5c2d4501ee3e16ef2a1dd8,5631114,1.4011,0,2.2561,2.0347,3.8538,2.5636,100,CUDAExecutionProvider,timed
96bf52913dbdd678023248228c44161d,1415050,0.7751,0,1.4922,1.3284,2.6831,1.6595,100,CUDAExecutionProvider,timed
96c1edf2519472092008f6565e352e75,5104266,1.2629,0,1.8143,1.5724,3.7583,2.1435,100,CUDAExecutionProvider,timed
971ac24547267da23e12018371b49874,5807242,1.6010,0,2.3538,2.1465,4.2841,2.6046,100,CUDAExecutionProvider,timed
971d4a887ef4b24e31731c0dfd816253,2885547,1.1717,0,3.3395,2.9839,5.6704,3.7322,100,CUDAExecutionProvider,timed
97889eea40097070385170769c219cbf,24212362,37.6499,16420700,3.8794,3.6183,5.6465,4.1843,100,CUDAExecutionProvider,timed
97a871e1febc99c32b5744dbd658d2cd,20532106,29.5162,12708741,2.9745,2.7930,4.5990,3.2538,100,CUDAExecutionProvider,timed
980f15236179785b551c73fc8d6e984c,2606881,1.1256,0,2.9143,2.5671,5.2372,3.2965,100,CUDAExecutionProvider,timed
98f98be5d542c77409e1af4470782107,29668746,49.3971,21726494,4.0420,3.7675,5.6800,4.3610,100,CUDAExecutionProvider,timed
991320ea46fdc1457a1273cbf5aba759,3655562,1.2620,0,2.1374,1.8066,4.0140,2.4308,100,CUDAExecutionProvider,timed
9941441e03741eeff067d2631a108b88,12110730,10.7180,4404019,2.4382,2.2493,4.0606,2.7201,100,CUDAExecutionProvider,timed
99721afd3b8c087a8ca3ea7f28af83ae,7871626,1.9237,23040,2.5949,2.3492,4.2746,2.8627,100,CUDAExecutionProvider,timed
997324d7135eecbf9adfaab28c82993a,5543818,1.5294,0,2.1221,1.9358,3.6650,2.3687,100,CUDAExecutionProvider,timed
999343ba2fa65de082920986f582ef16,12274570,10.7678,4372561,2.4801,2.3081,4.0927,2.7256,100,CUDAExecutionProvider,timed
9a00438f0896232e140bc6386da5795f,832413,0.8721,0,2.6734,2.2373,4.3473,2.9528,100,CUDAExecutionProvider,timed
9a2b900056c9c0337a844227bd7e339b,4709258,1.2252,0,2.3704,2.1869,4.2554,2.6696,100,CUDAExecutionProvider,timed
9ab996abaf7c9b44d657088a4eca7052,3084560,1.2337,0,3.2295,2.8287,5.3983,3.5969,100,CUDAExecutionProvider,timed
9b42bbb2497a2f58dee903d289ec1d27,2810250,1.5360,0,1.7001,1.5508,3.1685,1.9150,100,CUDAExecutionProvider,timed
9be41c6cf6d0d5c24f123ede691165ec,3742858,1.2140,0,2.0994,1.8995,4.1612,2.4805,100,CUDAExecutionProvider,timed
9c9e127b5d94aaad1a511c080df7a376,30875530,52.2505,22995271,3.6082,3.4335,5.1810,3.8326,100,CUDAExecutionProvider,timed
9cbe27c0f0a34fbfa53c8f1ac14ecd75,3303306,1.2581,0,1.9185,1.7663,3.5761,2.2167,100,CUDAExecutionProvider,timed
9cdc8d7d74f726a82ca50f89f295d6d2,5059978,1.1849,0,1.4705,1.2655,2.6385,1.6846,100,CUDAExecutionProvider,timed
9cfdcd94e42e27e1c98ab7a399c632c0,4182410,1.3863,0,2.2851,2.0653,3.8087,2.5656,100,CUDAExecutionProvider,timed
9d6114a69e8dd4e9fd94a4135acefe34,420361,0.8286,0,2.3896,2.1062,4.0899,2.5941,100,CUDAExecutionProvider,timed
9d6a3f721926eebbf2277acdf938b14f,7871626,1.8693,0,2.5843,2.3561,4.5665,2.9056,100,CUDAExecutionProvider,timed
9d945979a511db5b3a3bcf0e56ce77a5,4182410,1.3704,0,2.3361,2.0756,3.9364,2.5855,100,CUDAExecutionProvider,timed
9ddcb4352e76b30e81657979f9b9cbef,4182410,1.3410,0,2.3996,2.0872,4.2549,2.7722,100,CUDAExecutionProvider,timed
9df5740cb4c58ca0d0b39b00e06945c7,7958922,1.6912,0,2.5339,2.2946,4.3279,2.8232,100,CUDAExecutionProvider,timed
9e13d13f68bf5ce313b5847654d0f02b,1327754,1.1291,0,1.8071,1.6841,3.3830,2.0493,100,CUDAExecutionProvider,timed
9e6133c934fc1024fffdc13ab5bda45b,2810250,1.2952,0,1.4280,1.2884,2.3696,1.5920,100,CUDAExecutionProvider,timed
9f1b49c2d168104d28574ec7edb58dc3,3643999,1.2406,0,3.4702,3.0730,5.8695,3.7880,100,CUDAExecutionProvider,timed
9f217c636575306d3be9cb2f01eecb08,1591178,0.8103,0,1.5774,1.3510,2.9445,1.7952,100,CUDAExecutionProvider,timed
9f4f07e32195542677bd0acbba9cf3f4,5894538,1.3403,0,2.1651,1.9454,3.9192,2.3818,100,CUDAExecutionProvider,timed
9f5bc44b235f5109da1a85ae01eb0b08,10023306,5.4527,2181038,2.5892,2.3815,4.4733,2.9312,100,CUDAExecutionProvider,timed
9f8cbcb28eeffd2271d4e9d9452fc36c,3918986,1.4609,0,2.0474,1.8552,3.4699,2.2898,100,CUDAExecutionProvider,timed
9fbcfdba7eb6a45217da1a8c3fbb3b71,3566730,1.2062,0,2.0002,1.7787,4.0366,2.3424,100,CUDAExecutionProvider,timed
9fe1f5bd15d48e230a72cf36a3dba1ee,1460281,0.9989,0,2.6707,2.2549,4.4168,2.9109,100,CUDAExecutionProvider,timed
a07a490140e123780a8fee1688207e19,22454154,33.6951,14690549,3.4165,3.1582,5.3139,3.7611,100,CUDAExecutionProvider,timed
a14c891ee1d865dbc8a66b1bc3cada51,23497098,35.7690,15634268,3.5585,3.3015,5.4573,3.8267,100,CUDAExecutionProvider,timed
a173b2b7cef1a83d2f4b2c60100e202b,13153674,12.9600,5379194,2.6990,2.4866,4.4795,2.9725,100,CUDAExecutionProvider,timed
a1cab48052a76de2d82508410bd2761e,4863162,1.6901,0,3.7309,3.2599,5.7202,4.0456,100,CUDAExecutionProvider,timed
a2188a64504f13d0f5ad85a687d10743,1358953,0.8945,0,2.8879,2.4288,4.7190,3.1477,100,CUDAExecutionProvider,timed
a2193374d95ee8c3705d8c70065389e6,12989834,12.1683,5043650,2.3545,2.1719,4.0302,2.5868,100,CUDAExecutionProvider,timed
a220b0487ff7cbcd7d9b4a2bf689bee3,3918986,1.4585,0,2.0377,1.8432,3.6573,2.2809,100,CUDAExecutionProvider,timed
a293c4916be4760f28af550f784e4062,21247370,31.2779,13474201,3.4056,3.1442,4.9855,3.6423,100,CUDAExecutionProvider,timed
a29711f5a7d0a8ec8f2e53c6bddd7964,947817,0.7766,0,2.5833,2.2197,4.2227,2.8197,100,CUDAExecutionProvider,timed
a2b1e16ff660f631ac8f510558f5e28e,3688389,1.2841,0,3.5590,3.1154,5.4448,3.9188,100,CUDAExecutionProvider,timed
a2dbe984c6a06f659e22503e830fc66b,39848330,71.9678,31918653,4.7895,4.4196,6.7703,5.1352,100,CUDAExecutionProvider,timed
a2ff048bbd10f06c03164c22f156a453,2381450,1.0800,0,2.0670,1.7623,3.6897,2.3347,100,CUDAExecutionProvider,timed
a321fcc724dcdd6974f64d546909b58e,28789642,48.0915,21076377,3.3732,3.1323,4.5846,3.5850,100,CUDAExecutionProvider,timed
a325d39cf3ac0ed2648abf7cc578e38f,24376202,37.8433,16515072,3.5436,3.3739,5.3096,3.8005,100,CUDAExecutionProvider,timed
a34528859efd28c7a2315dbd876f6678,5807242,1.5018,0,2.4221,2.1889,4.0488,2.6795,100,CUDAExecutionProvider,timed
a3712156fcf71d5eeb9df1c3a4ccb91c,9014154,3.5067,1059061,2.8906,2.6702,4.6944,3.1935,100,CUDAExecutionProvider,timed
a38ce90687a1f0d4d58ef9df300c4dc1,8574602,2.5168,610304,2.8385,2.4781,4.7433,3.1105,100,CUDAExecutionProvider,timed
a45a0a1645289de5a6482c35ad9f185a,10199434,6.0125,2233466,2.9329,2.6618,4.5638,3.1697,100,CUDAExecutionProvider,timed
a4c71eaa7d0778c6a3ac2205e8ebe6f1,5775242,2.0013,0,2.2037,1.9898,3.9238,2.4970,100,CUDAExecutionProvider,timed
a4c830aaaa9d645e8a00e92c529e2611,20532106,29.3797,12708741,2.8147,2.5086,4.2161,2.9687,100,CUDAExecutionProvider,timed
a4e403d5785a95fc72191cff16a321a6,21575050,31.2842,13683916,2.6384,2.4746,4.0919,2.8575,100,CUDAExecutionProvider,timed
a618386c489b558ce5bd285d4ea793ec,2505805,1.0736,0,2.7992,2.3428,4.8059,3.1082,100,CUDAExecutionProvider,timed
a634db6c204329abc7ec9244526e4acf,12110730,10.7463,4393533,2.2501,2.0503,3.8180,2.4605,100,CUDAExecutionProvider,timed
a665b13021b69a2c84bbf3105c0cca37,21575050,31.4612,13683916,3.0615,2.8409,4.6805,3.3153,100,CUDAExecutionProvider,timed
a673e53e87c4c863a3129b8cb9ac5cda,1832915,1.1422,0,2.7314,2.4177,4.7710,3.0285,100,CUDAExecutionProvider,timed
a6953265167b76e2ecab4eb0afad6a3d,2665799,1.2033,0,3.2396,2.7555,5.2088,3.5172,100,CUDAExecutionProvider,timed
a69d0383a5e9bc079f0f1db3664d7445,1700674,0.8761,0,2.6322,2.2941,4.3886,2.8883,100,CUDAExecutionProvider,timed
a6a4c66cdd64789c73aae44ce88ee90d,2810250,0.9647,0,1.2182,1.0713,2.2503,1.3783,100,CUDAExecutionProvider,timed
a6aa499904b38cfc07eeb87621b614cb,4182410,1.3060,0,2.2914,2.0629,4.1528,2.5872,100,CUDAExecutionProvider,timed
a6e1161e28c87f691606f452cbd2625f,8398474,2.1446,434688,2.8757,2.4779,4.7978,3.1764,100,CUDAExecutionProvider,timed
a6e84cf206a71c1940c740e786109d4f,4182410,1.2349,0,2.1562,1.9520,3.7833,2.4089,100,CUDAExecutionProvider,timed
a6fda1cd5df4a97f5f44e8fd7f0d922c,13153674,12.9945,5337251,2.6209,2.3356,4.2065,2.8775,100,CUDAExecutionProvider,timed
a704c75bbf81b843921b5ee8af791181,3742858,0.9849,0,1.7715,1.5614,3.1257,1.9889,100,CUDAExecutionProvider,timed
a71e4989d59440b14d17f2e51c4beb8e,7432074,1.7471,0,2.2623,2.0462,3.8367,2.5112,100,CUDAExecutionProvider,timed
a73457200f0d7383a3bcdd22415c0fca,32633738,56.2027,24725422,4.4727,4.1180,6.0738,4.7821,100,CUDAExecutionProvider,timed
a7566f2090f0f83d77330a8c572c6402,19489162,27.1024,11765022,2.3046,2.1836,3.3883,2.5039,100,CUDAExecutionProvider,timed
a7b12025cb9aadc5378a73cfb4146fd3,4006282,1.2540,0,2.1715,1.9798,4.0445,2.4290,100,CUDAExecutionProvider,timed
a81775712491499974b4c6823ba04672,3479434,1.3085,0,2.0597,1.8719,3.9356,2.3516,100,CUDAExecutionProvider,timed
a86dde299f89b29f81573ed9e5a93999,5807242,1.5201,0,2.3519,2.1301,3.8693,2.6571,100,CUDAExecutionProvider,timed
a86e838c989993e8e6f2faba34610935,1860668,0.9961,0,2.9999,2.5679,4.7374,3.2488,100,CUDAExecutionProvider,timed
aa04a8cf3948a0eda70280b9e015e896,5983370,1.5593,0,2.3283,2.1534,3.8093,2.5969,100,CUDAExecutionProvider,timed
aa665d5ca55829b9ddd3a4d1c360a87b,29668746,49.8182,21852323,3.5984,3.4431,5.1424,3.8353,100,CUDAExecutionProvider,timed
aa772a6fabdf214d071700d5de36eaac,2632240,1.3835,0,2.9962,2.5174,5.0913,3.2972,100,CUDAExecutionProvider,timed
aa7b0f3ebe30e40cce3f0273b083e7c3,4094972,1.3768,0,3.6602,3.2517,5.7539,3.9690,100,CUDAExecutionProvider,timed
aa82800062a6de72d4c1152154fedcbf,12274570,10.8469,4487905,2.0547,1.9030,3.4697,2.2526,100,CUDAExecutionProvider,timed
ab4515814f7cbfdd3c0731a979042b7f,2602252,1.0982,0,3.0088,2.6793,4.9269,3.3054,100,CUDAExecutionProvider,timed
ab5eb5f1bbe888a3f8ac13fdb600675d,8574602,2.6070,611840,2.8326,2.6433,4.6780,3.2058,100,CUDAExecutionProvider,timed
abbb229f6d99fca2894a8bf159d9ec19,951471,0.8326,0,2.7270,2.3447,4.3605,2.9313,100,CUDAExecutionProvider,timed
abc4a96cad7cbefd12e365f184cad2c5,2045353,1.0754,0,2.9414,2.5491,5.0292,3.1961,100,CUDAExecutionProvider,timed
abdf715e664f53708e379d1e10ab09d2,21411210,31.3742,13526630,3.3598,3.1452,4.9321,3.6240,100,CUDAExecutionProvider,timed
ac9bd0e2514c031187b612db767fb038,1151626,0.5673,0,1.0744,0.9895,2.3463,1.2600,100,CUDAExecutionProvider,timed
accc89fbbf20834663bf78d836746304,2776458,0.9141,0,1.2777,1.1284,2.8087,1.4880,100,CUDAExecutionProvider,timed
acfbc2d7cbf5a89feb83c156c81ae4e5,14911882,16.4944,6983516,3.1286,2.8807,4.9208,3.4036,100,CUDAExecutionProvider,timed
ad2890a0514518c4ad5823cafa7c77ee,1803577,0.8714,0,2.9669,2.3973,4.8088,3.2303,100,CUDAExecutionProvider,timed
adb0222a55502bc995c9423c5a6a81c7,421663,0.7731,0,2.0852,1.8035,3.5335,2.2648,100,CUDAExecutionProvider,timed
